Datum;Uhrzeit;Bezeichnung;Intervall;TF32Z;TF32B;TB32Z;TB32B;TF32aZ;TF32aB;TB32aZ;TB32aB
04.07.2024;11:03;A140;1;0;0;0;0;1;1;0;0
04.07.2024;11:02;A140;1;0;0;0;0;0;0;0;0
04.07.2024;11:01;A140;1;0;0;0;0;0;0;0;0
04.07.2024;11:00;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:59;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:58;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:57;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:56;A140;1;2;3;0;0;0;0;0;0
04.07.2024;10:55;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:54;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:53;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:52;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:51;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:50;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:49;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:48;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:47;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:46;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:45;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:44;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:43;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:42;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:41;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:40;A140;1;2;3;0;0;0;0;0;0
04.07.2024;10:39;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:38;A140;1;0;0;0;0;1;1;0;0
04.07.2024;10:37;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:36;A140;1;1;1;0;0;0;0;0;0
04.07.2024;10:35;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:34;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:33;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:32;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:31;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:30;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:29;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:28;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:27;A140;1;0;0;2;3;0;0;0;0
04.07.2024;10:26;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:25;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:24;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:23;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:22;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:21;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:20;A140;1;0;0;0;0;1;1;0;0
04.07.2024;10:19;A140;1;0;0;0;0;1;1;0;0
04.07.2024;10:18;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:17;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:16;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:15;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:14;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:13;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:12;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:11;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:10;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:09;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:08;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:07;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:06;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:05;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:04;A140;1;1;1;0;0;0;0;0;0
04.07.2024;10:03;A140;1;1;1;0;0;0;0;0;0
04.07.2024;10:02;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:01;A140;1;0;0;0;0;0;0;0;0
04.07.2024;10:00;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:59;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:58;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:57;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:56;A140;1;1;1;0;0;0;0;0;0
04.07.2024;09:55;A140;1;2;3;2;3;0;0;0;0
04.07.2024;09:54;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:53;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:52;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:51;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:50;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:49;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:48;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:47;A140;1;0;0;0;0;1;1;0;0
04.07.2024;09:46;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:45;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:44;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:43;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:42;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:41;A140;1;0;0;0;0;1;1;0;0
04.07.2024;09:40;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:39;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:38;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:37;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:36;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:35;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:34;A140;1;0;0;0;0;1;1;0;0
04.07.2024;09:33;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:32;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:31;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:30;A140;1;0;0;1;2;0;0;0;0
04.07.2024;09:29;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:28;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:27;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:26;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:25;A140;1;0;0;0;0;1;1;0;0
04.07.2024;09:24;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:23;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:22;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:21;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:20;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:19;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:18;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:17;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:16;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:15;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:14;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:13;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:12;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:11;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:10;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:09;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:08;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:07;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:06;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:05;A140;1;0;0;0;0;1;1;0;0
04.07.2024;09:04;A140;1;1;1;0;0;0;0;0;0
04.07.2024;09:03;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:02;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:01;A140;1;0;0;0;0;0;0;0;0
04.07.2024;09:00;A140;1;0;0;0;0;0;0;0;0
04.07.2024;08:59;A140;1;1;1;0;0;0;0;0;0
04.07.2024;08:58;A140;1;0;0;0;0;0;0;0;0
04.07.2024;08:57;A140;1;0;0;0;0;0;0;0;0
04.07.2024;08:56;A140;1;0;0;0;0;0;0;0;0
04.07.2024;08:52;A140;1;0;0;0;0;1;1;0;0
04.07.2024;08:46;A140;1;0;0;0;0;0;0;0;0
04.07.2024;08:30;A140;1;0;0;0;0;0;0;0;0
04.07.2024;08:17;A140;1;0;0;0;0;0;0;0;0
04.07.2024;08:14;A140;1;0;0;0;0;0;0;0;0
04.07.2024;08:05;A140;1;0;0;0;0;0;0;0;0
04.07.2024;08:03;A140;1;2;3;1;3;0;0;0;0
04.07.2024;07:56;A140;1;0;0;0;0;0;0;0;0
04.07.2024;07:44;A140;1;1;1;1;1;0;0;0;0
04.07.2024;07:43;A140;1;1;1;1;3;0;0;0;0
04.07.2024;07:39;A140;1;0;0;0;0;1;1;0;0
04.07.2024;07:38;A140;1;0;0;0;0;0;0;0;0
04.07.2024;07:37;A140;1;0;0;1;1;0;0;0;0
04.07.2024;07:32;A140;1;1;1;3;5;0;0;0;0
04.07.2024;07:26;A140;1;0;0;0;0;0;0;0;0
04.07.2024;07:24;A140;1;0;0;0;0;1;1;0;0
04.07.2024;07:14;A140;1;0;0;0;0;2;4;0;0
04.07.2024;07:13;A140;1;0;0;0;0;0;0;0;0
04.07.2024;07:03;A140;1;0;0;0;0;0;0;0;0
04.07.2024;07:02;A140;1;0;0;0;0;0;0;0;0
04.07.2024;07:01;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:52;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:50;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:48;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:47;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:39;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:28;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:26;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:25;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:15;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:03;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:02;A140;1;0;0;0;0;0;0;0;0
04.07.2024;06:01;A140;1;0;0;0;0;0;0;0;0
04.07.2024;05:54;A140;1;0;0;0;0;0;0;0;0
04.07.2024;05:47;A140;1;0;0;0;0;0;0;0;0
04.07.2024;05:45;A140;1;0;0;0;0;0;0;0;0
04.07.2024;05:40;A140;1;0;0;0;0;0;0;0;0
04.07.2024;05:39;A140;1;0;0;0;0;0;0;0;0
04.07.2024;05:31;A140;1;0;0;0;0;0;0;0;0
04.07.2024;05:29;A140;1;0;0;0;0;0;0;0;0
04.07.2024;05:22;A140;1;0;0;0;0;0;0;0;0
04.07.2024;05:21;A140;1;0;0;0;0;0;0;0;0
