Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B
17.10.2024;16:44;A 29;1;7;65;9;58
17.10.2024;16:43;A 29;1;2;51;5;70
17.10.2024;16:42;A 29;1;1;76;7;77
17.10.2024;16:41;A 29;1;4;38;9;71
17.10.2024;16:40;A 29;1;0;0;3;90
17.10.2024;16:39;A 29;1;3;70;4;88
17.10.2024;16:38;A 29;1;4;14;13;73
17.10.2024;16:37;A 29;1;1;26;0;100
17.10.2024;16:36;A 29;1;2;72;4;61
17.10.2024;16:35;A 29;1;5;25;12;28
17.10.2024;16:34;A 29;1;3;37;5;88
17.10.2024;16:33;A 29;1;4;76;7;87
17.10.2024;16:32;A 29;1;6;36;11;69
17.10.2024;16:31;A 29;1;1;55;5;83
17.10.2024;16:30;A 29;1;3;69;11;75
17.10.2024;16:29;A 29;1;10;72;14;69
17.10.2024;16:28;A 29;1;5;87;2;85
17.10.2024;16:27;A 29;1;9;82;10;74
17.10.2024;16:26;A 29;1;5;84;16;64
17.10.2024;16:25;A 29;1;1;72;0;100
17.10.2024;16:24;A 29;1;1;63;5;67
17.10.2024;16:23;A 29;1;3;23;15;59
17.10.2024;16:22;A 29;1;1;31;4;88
17.10.2024;16:21;A 29;1;4;74;10;79
17.10.2024;16:20;A 29;1;7;38;15;59
17.10.2024;16:19;A 29;1;1;75;7;85
17.10.2024;16:18;A 29;1;4;88;7;81
17.10.2024;16:17;A 29;1;4;48;9;73
17.10.2024;16:16;A 29;1;1;45;6;88
17.10.2024;16:15;A 29;1;4;80;8;80
17.10.2024;16:14;A 29;1;11;71;15;47
17.10.2024;16:13;A 29;1;2;83;0;0
17.10.2024;16:12;A 29;1;4;38;8;71
17.10.2024;16:11;A 29;1;7;50;14;57
17.10.2024;16:10;A 29;1;4;66;5;83
17.10.2024;16:09;A 29;1;1;96;5;90
17.10.2024;16:08;A 29;1;6;68;14;66
17.10.2024;16:07;A 29;1;3;87;4;87
17.10.2024;16:06;A 29;1;4;31;8;87
17.10.2024;16:05;A 29;1;6;51;12;72
17.10.2024;16:04;A 29;1;3;40;5;82
17.10.2024;16:03;A 29;1;3;94;8;14
17.10.2024;16:02;A 29;1;4;48;9;29
17.10.2024;16:01;A 29;1;1;40;2;79
17.10.2024;16:00;A 29;1;5;84;6;66
17.10.2024;15:59;A 29;1;6;74;9;43
17.10.2024;15:58;A 29;1;3;90;4;84
17.10.2024;15:57;A 29;1;3;94;10;81
17.10.2024;15:56;A 29;1;8;62;9;60
17.10.2024;15:55;A 29;1;1;82;5;56
17.10.2024;15:54;A 29;1;4;52;7;87
17.10.2024;15:53;A 29;1;8;46;7;48
17.10.2024;15:52;A 29;1;2;83;5;74
17.10.2024;15:51;A 29;1;10;41;7;86
17.10.2024;15:50;A 29;1;7;32;15;39
17.10.2024;15:49;A 29;1;2;58;4;47
17.10.2024;15:48;A 29;1;6;75;7;61
17.10.2024;15:47;A 29;1;4;11;11;33
17.10.2024;15:46;A 29;1;3;36;1;73
17.10.2024;15:45;A 29;1;2;96;4;83
17.10.2024;15:44;A 29;1;4;67;6;53
17.10.2024;15:43;A 29;1;2;78;6;89
17.10.2024;15:42;A 29;1;4;69;6;85
17.10.2024;15:41;A 29;1;4;45;13;58
17.10.2024;15:40;A 29;1;1;63;1;41
17.10.2024;15:39;A 29;1;2;56;6;84
17.10.2024;15:38;A 29;1;3;39;9;38
17.10.2024;15:37;A 29;1;1;46;3;73
17.10.2024;15:36;A 29;1;6;66;6;81
17.10.2024;15:35;A 29;1;7;41;10;57
17.10.2024;15:34;A 29;1;1;57;3;64
17.10.2024;15:33;A 29;1;2;81;7;76
17.10.2024;15:32;A 29;1;6;58;9;31
17.10.2024;15:31;A 29;1;2;87;4;43
17.10.2024;15:30;A 29;1;4;75;9;76
17.10.2024;15:29;A 29;1;2;32;7;51
17.10.2024;15:28;A 29;1;4;29;4;21
17.10.2024;15:27;A 29;1;4;86;7;84
17.10.2024;15:26;A 29;1;4;72;7;56
17.10.2024;15:25;A 29;1;1;64;1;69
17.10.2024;15:24;A 29;1;4;78;5;67
17.10.2024;15:23;A 29;1;6;68;4;49
17.10.2024;15:22;A 29;1;1;55;1;54
17.10.2024;15:21;A 29;1;6;71;10;78
17.10.2024;15:20;A 29;1;7;61;7;59
17.10.2024;15:19;A 29;1;4;91;1;40
17.10.2024;15:18;A 29;1;5;89;6;85
17.10.2024;15:17;A 29;1;8;75;14;51
17.10.2024;15:16;A 29;1;2;67;2;86
17.10.2024;15:15;A 29;1;3;66;9;65
17.10.2024;15:14;A 29;1;9;74;9;25
17.10.2024;15:13;A 29;1;1;72;5;86
17.10.2024;15:12;A 29;1;3;65;7;86
17.10.2024;15:11;A 29;1;6;34;7;26
17.10.2024;15:10;A 29;1;1;70;1;85
17.10.2024;15:09;A 29;1;5;79;7;77
17.10.2024;15:08;A 29;1;6;52;7;23
17.10.2024;15:07;A 29;1;2;54;1;65
17.10.2024;15:06;A 29;1;7;60;5;75
17.10.2024;15:05;A 29;1;6;25;10;53
17.10.2024;15:04;A 29;1;0;100;1;96
17.10.2024;15:03;A 29;1;7;68;10;60
17.10.2024;15:02;A 29;1;5;47;11;51
17.10.2024;15:01;A 29;1;5;84;4;69
17.10.2024;15:00;A 29;1;4;86;4;79
17.10.2024;14:59;A 29;1;3;90;7;88
17.10.2024;14:58;A 29;1;5;85;8;79
17.10.2024;14:57;A 29;1;5;66;9;78
17.10.2024;14:56;A 29;1;3;81;4;70
17.10.2024;14:55;A 29;1;4;87;6;27
17.10.2024;14:54;A 29;1;2;72;5;93
17.10.2024;14:53;A 29;1;3;76;5;81
17.10.2024;14:52;A 29;1;6;71;3;2
17.10.2024;14:51;A 29;1;7;35;6;29
17.10.2024;14:50;A 29;1;3;48;1;3
17.10.2024;14:49;A 29;1;10;39;3;14
17.10.2024;14:48;A 29;1;7;80;6;45
17.10.2024;14:47;A 29;1;3;92;3;69
17.10.2024;14:46;A 29;1;3;89;5;24
17.10.2024;14:45;A 29;1;4;88;3;12
17.10.2024;14:44;A 29;1;7;83;4;58
17.10.2024;14:43;A 29;1;3;87;7;61
17.10.2024;14:42;A 29;1;2;23;5;13
17.10.2024;14:41;A 29;1;6;78;7;51
17.10.2024;14:40;A 29;1;2;92;4;82
17.10.2024;14:39;A 29;1;2;92;5;88
17.10.2024;14:38;A 29;1;6;75;5;38
17.10.2024;14:37;A 29;1;3;26;8;54
17.10.2024;14:36;A 29;1;2;2;6;67
17.10.2024;14:35;A 29;1;2;25;8;63
17.10.2024;14:34;A 29;1;5;51;7;75
17.10.2024;14:33;A 29;1;3;73;1;74
17.10.2024;14:32;A 29;1;4;71;5;77
17.10.2024;14:31;A 29;1;2;81;7;77
17.10.2024;14:30;A 29;1;4;64;6;69
17.10.2024;14:29;A 29;1;2;46;5;37
17.10.2024;14:28;A 29;1;7;58;10;73
17.10.2024;14:27;A 29;1;4;88;7;86
17.10.2024;14:26;A 29;1;3;94;3;85
17.10.2024;14:25;A 29;1;3;92;3;93
17.10.2024;14:24;A 29;1;4;13;7;81
17.10.2024;14:23;A 29;1;3;68;6;26
17.10.2024;14:22;A 29;1;3;38;4;38
17.10.2024;14:21;A 29;1;5;89;8;80
17.10.2024;14:20;A 29;1;5;79;6;74
17.10.2024;14:19;A 29;1;3;43;6;56
17.10.2024;14:18;A 29;1;4;79;4;45
17.10.2024;14:17;A 29;1;4;26;4;29
17.10.2024;14:16;A 29;1;4;61;3;49
17.10.2024;14:15;A 29;1;5;87;7;65
17.10.2024;14:14;A 29;1;7;79;6;46
17.10.2024;14:13;A 29;1;4;54;8;83
17.10.2024;14:12;A 29;1;2;78;3;94
17.10.2024;14:11;A 29;1;2;6;5;84
17.10.2024;14:10;A 29;1;3;83;4;9
17.10.2024;14:09;A 29;1;7;44;5;20
17.10.2024;14:08;A 29;1;5;42;6;44
17.10.2024;14:07;A 29;1;4;66;4;69
17.10.2024;14:06;A 29;1;2;70;3;70
17.10.2024;14:05;A 29;1;1;87;1;76
17.10.2024;14:04;A 29;1;3;15;5;57
17.10.2024;14:03;A 29;1;2;14;5;37
17.10.2024;14:02;A 29;1;3;2;3;43
17.10.2024;14:01;A 29;1;3;45;7;74
17.10.2024;14:00;A 29;1;7;65;6;49
17.10.2024;13:59;A 29;1;6;83;8;48
17.10.2024;13:58;A 29;1;4;86;2;79
17.10.2024;13:57;A 29;1;4;91;3;45
17.10.2024;13:56;A 29;1;2;92;2;15
17.10.2024;13:55;A 29;1;8;81;8;51
17.10.2024;13:54;A 29;1;2;82;7;77
17.10.2024;13:53;A 29;1;4;61;8;67
17.10.2024;13:52;A 29;1;6;83;8;82
17.10.2024;13:51;A 29;1;1;56;1;94
17.10.2024;13:50;A 29;1;3;89;4;44
17.10.2024;13:49;A 29;1;5;86;2;41
17.10.2024;13:48;A 29;1;3;87;7;48
17.10.2024;13:47;A 29;1;8;74;2;28
17.10.2024;13:46;A 29;1;5;85;5;46
17.10.2024;13:45;A 29;1;6;22;6;35
17.10.2024;13:44;A 29;1;3;90;5;89
17.10.2024;13:43;A 29;1;3;95;3;92
17.10.2024;13:42;A 29;1;6;78;9;64
17.10.2024;13:41;A 29;1;2;92;1;45
17.10.2024;13:40;A 29;1;4;72;9;47
17.10.2024;13:39;A 29;1;6;77;2;19
17.10.2024;13:38;A 29;1;3;80;3;57
17.10.2024;13:37;A 29;1;3;88;2;61
17.10.2024;13:36;A 29;1;1;89;4;69
17.10.2024;13:35;A 29;1;4;86;5;76
17.10.2024;13:34;A 29;1;4;91;8;77
17.10.2024;13:33;A 29;1;2;85;6;80
17.10.2024;13:32;A 29;1;3;73;5;59
17.10.2024;13:31;A 29;1;0;0;0;100
17.10.2024;13:30;A 29;1;2;3;4;6
17.10.2024;13:29;A 29;1;5;80;4;89
17.10.2024;13:28;A 29;1;3;78;8;81
17.10.2024;13:27;A 29;1;4;89;5;75
17.10.2024;13:26;A 29;1;8;78;9;69
17.10.2024;13:25;A 29;1;2;93;8;76
17.10.2024;13:24;A 29;1;4;75;8;78
17.10.2024;13:23;A 29;1;2;94;2;63
17.10.2024;13:22;A 29;1;3;11;2;57
17.10.2024;13:21;A 29;1;3;83;4;69
17.10.2024;13:20;A 29;1;5;74;7;56
17.10.2024;13:19;A 29;1;4;48;8;48
17.10.2024;13:18;A 29;1;4;89;1;18
17.10.2024;13:17;A 29;1;6;78;8;81
17.10.2024;13:16;A 29;1;4;87;5;86
17.10.2024;13:15;A 29;1;2;79;3;89
17.10.2024;13:14;A 29;1;1;1;5;79
17.10.2024;13:13;A 29;1;5;54;6;46
17.10.2024;13:12;A 29;1;3;90;8;48
17.10.2024;13:11;A 29;1;4;46;8;70
17.10.2024;13:10;A 29;1;4;13;7;76
17.10.2024;13:09;A 29;1;4;83;5;85
17.10.2024;13:08;A 29;1;4;89;3;84
17.10.2024;13:07;A 29;1;5;80;9;17
17.10.2024;13:06;A 29;1;6;79;5;23
17.10.2024;13:05;A 29;1;6;69;4;38
17.10.2024;13:04;A 29;1;3;59;7;86
17.10.2024;13:03;A 29;1;4;12;2;57
17.10.2024;13:02;A 29;1;2;90;0;0
17.10.2024;13:01;A 29;1;4;88;5;82
17.10.2024;13:00;A 29;1;7;79;5;38
17.10.2024;12:59;A 29;1;7;80;0;0
17.10.2024;12:58;A 29;1;4;83;3;41
17.10.2024;12:57;A 29;1;1;35;5;35
17.10.2024;12:56;A 29;1;4;60;9;56
17.10.2024;12:55;A 29;1;4;86;5;26
17.10.2024;12:54;A 29;1;2;91;1;0
17.10.2024;12:53;A 29;1;5;82;3;4
17.10.2024;12:52;A 29;1;5;79;3;53
17.10.2024;12:51;A 29;1;4;83;8;78
17.10.2024;12:50;A 29;1;2;41;7;83
17.10.2024;12:49;A 29;1;5;79;8;42
17.10.2024;12:48;A 29;1;3;92;2;63
17.10.2024;12:47;A 29;1;4;87;5;85
17.10.2024;12:46;A 29;1;2;80;7;78
17.10.2024;12:45;A 29;1;5;85;9;73
17.10.2024;12:44;A 29;1;4;83;6;35
17.10.2024;12:43;A 29;1;7;82;4;11
17.10.2024;12:42;A 29;1;1;92;3;71
17.10.2024;12:41;A 29;1;4;87;1;77
17.10.2024;12:40;A 29;1;1;86;4;77
17.10.2024;12:39;A 29;1;2;34;3;39
17.10.2024;12:38;A 29;1;1;9;4;56
17.10.2024;12:37;A 29;1;6;41;8;67
17.10.2024;12:36;A 29;1;5;78;5;77
17.10.2024;12:35;A 29;1;3;90;3;30
17.10.2024;12:34;A 29;1;5;81;2;21
17.10.2024;12:33;A 29;1;1;91;2;2
17.10.2024;12:32;A 29;1;5;19;2;68
17.10.2024;12:31;A 29;1;3;66;7;79
17.10.2024;12:30;A 29;1;7;77;4;62
17.10.2024;12:29;A 29;1;4;56;3;4
17.10.2024;12:28;A 29;1;5;72;1;1
17.10.2024;12:27;A 29;1;4;47;7;82
17.10.2024;12:26;A 29;1;3;89;5;38
17.10.2024;12:25;A 29;1;4;80;5;31
17.10.2024;12:24;A 29;1;5;80;5;56
17.10.2024;12:23;A 29;1;4;80;2;38
17.10.2024;12:22;A 29;1;4;87;5;24
17.10.2024;12:21;A 29;1;3;80;4;64
17.10.2024;12:20;A 29;1;2;87;3;44
17.10.2024;12:19;A 29;1;3;68;3;79
17.10.2024;12:18;A 29;1;4;77;6;65
17.10.2024;12:17;A 29;1;3;78;3;55
17.10.2024;12:16;A 29;1;6;80;1;37
17.10.2024;12:15;A 29;1;3;89;3;37
17.10.2024;12:14;A 29;1;5;78;6;10
17.10.2024;12:13;A 29;1;2;92;1;86
17.10.2024;12:12;A 29;1;3;91;2;3
17.10.2024;12:11;A 29;1;3;89;3;10
17.10.2024;12:10;A 29;1;5;85;1;54
17.10.2024;12:09;A 29;1;4;92;6;67
17.10.2024;12:08;A 29;1;3;88;8;81
17.10.2024;12:07;A 29;1;4;86;7;71
17.10.2024;12:06;A 29;1;3;94;2;85
17.10.2024;12:05;A 29;1;2;88;5;87
17.10.2024;12:04;A 29;1;3;87;6;79
17.10.2024;12:03;A 29;1;5;61;2;56
17.10.2024;12:02;A 29;1;2;39;3;65
17.10.2024;12:01;A 29;1;2;35;6;80
17.10.2024;12:00;A 29;1;4;42;2;59
17.10.2024;11:59;A 29;1;4;85;4;6
17.10.2024;11:58;A 29;1;2;94;4;60
17.10.2024;11:57;A 29;1;3;90;2;71
17.10.2024;11:56;A 29;1;9;75;4;60
17.10.2024;11:55;A 29;1;5;53;8;80
17.10.2024;11:54;A 29;1;5;25;4;80
17.10.2024;11:53;A 29;1;7;79;8;45
17.10.2024;11:52;A 29;1;3;91;3;81
17.10.2024;11:51;A 29;1;1;92;2;2
17.10.2024;11:50;A 29;1;4;84;4;73
17.10.2024;11:49;A 29;1;2;92;6;77
17.10.2024;11:48;A 29;1;2;92;3;44
17.10.2024;11:47;A 29;1;4;80;4;26
17.10.2024;11:46;A 29;1;6;82;1;3
17.10.2024;11:45;A 29;1;3;90;3;62
17.10.2024;11:44;A 29;1;4;92;5;83
17.10.2024;11:43;A 29;1;4;82;5;74
17.10.2024;11:42;A 29;1;5;81;4;76
17.10.2024;11:41;A 29;1;4;89;2;71
17.10.2024;11:40;A 29;1;4;49;9;52
17.10.2024;11:39;A 29;1;3;34;5;12
17.10.2024;11:38;A 29;1;1;1;3;41
17.10.2024;11:37;A 29;1;3;91;3;41
17.10.2024;11:36;A 29;1;3;87;5;77
17.10.2024;11:35;A 29;1;6;71;7;56
17.10.2024;11:34;A 29;1;7;45;8;54
17.10.2024;11:33;A 29;1;4;16;9;65
17.10.2024;11:32;A 29;1;5;69;2;6
17.10.2024;11:31;A 29;1;2;82;3;3
17.10.2024;11:30;A 29;1;6;81;8;74
17.10.2024;11:29;A 29;1;6;79;2;54
17.10.2024;11:28;A 29;1;6;81;5;60
17.10.2024;11:27;A 29;1;5;88;6;48
17.10.2024;11:26;A 29;1;4;83;1;60
17.10.2024;11:25;A 29;1;7;80;4;22
17.10.2024;11:24;A 29;1;3;89;3;8
17.10.2024;11:23;A 29;1;2;94;13;9
17.10.2024;11:22;A 29;1;2;87;4;41
17.10.2024;11:21;A 29;1;5;82;6;65
17.10.2024;11:20;A 29;1;5;83;4;75
17.10.2024;11:19;A 29;1;5;83;6;77
17.10.2024;11:18;A 29;1;6;82;7;83
17.10.2024;11:17;A 29;1;5;88;2;64
17.10.2024;11:16;A 29;1;6;84;6;72
17.10.2024;11:15;A 29;1;6;87;7;75
17.10.2024;11:14;A 29;1;5;89;7;76
17.10.2024;11:13;A 29;1;5;84;9;78
17.10.2024;11:12;A 29;1;5;83;6;78
17.10.2024;11:11;A 29;1;7;86;5;56
17.10.2024;11:10;A 29;1;2;94;3;35
17.10.2024;11:09;A 29;1;2;88;3;91
17.10.2024;11:08;A 29;1;2;68;4;27
17.10.2024;11:07;A 29;1;8;82;3;55
17.10.2024;11:06;A 29;1;6;85;8;51
17.10.2024;11:05;A 29;1;6;60;6;66
17.10.2024;11:04;A 29;1;4;82;4;66
17.10.2024;11:03;A 29;1;1;58;2;78
17.10.2024;11:02;A 29;1;6;13;5;39
17.10.2024;11:01;A 29;1;7;83;5;71
17.10.2024;11:00;A 29;1;5;15;8;72
17.10.2024;10:59;A 29;1;5;10;3;74
17.10.2024;10:58;A 29;1;2;31;5;79
17.10.2024;10:57;A 29;1;4;33;7;65
17.10.2024;10:56;A 29;1;3;93;1;84
17.10.2024;10:55;A 29;1;3;15;2;3
17.10.2024;10:54;A 29;1;6;73;8;66
17.10.2024;10:53;A 29;1;6;83;7;67
17.10.2024;10:52;A 29;1;3;84;5;47
17.10.2024;10:51;A 29;1;4;48;10;75
17.10.2024;10:50;A 29;1;1;6;2;52
17.10.2024;10:49;A 29;1;4;91;3;64
17.10.2024;10:48;A 29;1;2;95;2;82
17.10.2024;10:47;A 29;1;7;81;2;50
17.10.2024;10:46;A 29;1;9;74;6;58
17.10.2024;10:45;A 29;1;4;84;7;65
17.10.2024;10:44;A 29;1;7;84;3;53
17.10.2024;10:43;A 29;1;1;79;1;68
17.10.2024;10:42;A 29;1;3;6;5;82
17.10.2024;10:41;A 29;1;3;91;3;90
17.10.2024;10:40;A 29;1;2;94;6;82
17.10.2024;10:39;A 29;1;6;70;9;37
17.10.2024;10:38;A 29;1;4;53;2;3
17.10.2024;10:37;A 29;1;4;17;6;20
17.10.2024;10:36;A 29;1;2;72;9;72
17.10.2024;10:35;A 29;1;3;53;1;84
17.10.2024;10:34;A 29;1;3;80;0;0
17.10.2024;10:33;A 29;1;6;88;3;69
17.10.2024;10:32;A 29;1;6;79;6;68
17.10.2024;10:31;A 29;1;9;77;4;63
17.10.2024;10:30;A 29;1;7;81;5;47
17.10.2024;10:29;A 29;1;4;89;8;69
17.10.2024;10:28;A 29;1;3;85;5;86
17.10.2024;10:27;A 29;1;3;83;4;77
17.10.2024;10:26;A 29;1;3;92;5;69
17.10.2024;10:25;A 29;1;7;64;5;41
17.10.2024;10:24;A 29;1;5;90;4;5
17.10.2024;10:23;A 29;1;2;53;1;22
17.10.2024;10:22;A 29;1;3;17;3;54
17.10.2024;10:21;A 29;1;1;72;1;23
17.10.2024;10:20;A 29;1;2;80;6;74
17.10.2024;10:19;A 29;1;3;27;2;72
17.10.2024;10:18;A 29;1;5;68;5;58
17.10.2024;10:17;A 29;1;6;74;6;46
17.10.2024;10:16;A 29;1;6;80;4;63
17.10.2024;10:15;A 29;1;6;80;7;14
17.10.2024;10:14;A 29;1;3;61;3;79
17.10.2024;10:13;A 29;1;3;54;4;92
17.10.2024;10:12;A 29;1;3;75;7;84
17.10.2024;10:11;A 29;1;7;85;9;76
17.10.2024;10:10;A 29;1;2;85;2;58
17.10.2024;10:09;A 29;1;6;70;6;63
17.10.2024;10:08;A 29;1;7;78;3;5
17.10.2024;10:07;A 29;1;5;35;1;37
17.10.2024;10:06;A 29;1;3;82;4;10
17.10.2024;10:05;A 29;1;4;68;2;5
17.10.2024;10:04;A 29;1;7;87;2;52
17.10.2024;10:03;A 29;1;4;86;6;64
17.10.2024;10:02;A 29;1;8;40;4;59
17.10.2024;10:01;A 29;1;5;89;2;36
17.10.2024;10:00;A 29;1;2;57;3;26
17.10.2024;09:59;A 29;1;1;92;3;90
17.10.2024;09:58;A 29;1;7;73;2;54
17.10.2024;09:57;A 29;1;6;86;4;57
17.10.2024;09:56;A 29;1;4;88;5;44
17.10.2024;09:55;A 29;1;7;85;2;23
17.10.2024;09:54;A 29;1;2;91;3;43
17.10.2024;09:53;A 29;1;1;98;3;63
17.10.2024;09:52;A 29;1;3;85;4;78
17.10.2024;09:51;A 29;1;4;75;4;24
17.10.2024;09:50;A 29;1;9;18;3;44
17.10.2024;09:49;A 29;1;7;46;4;55
17.10.2024;09:48;A 29;1;4;92;3;56
17.10.2024;09:47;A 29;1;3;93;7;37
17.10.2024;09:46;A 29;1;1;2;2;63
17.10.2024;09:45;A 29;1;2;83;5;6
17.10.2024;09:44;A 29;1;5;79;4;57
17.10.2024;09:43;A 29;1;7;80;4;54
17.10.2024;09:42;A 29;1;5;89;7;81
17.10.2024;09:41;A 29;1;7;82;6;66
17.10.2024;09:40;A 29;1;2;92;2;11
17.10.2024;09:39;A 29;1;2;71;1;2
17.10.2024;09:38;A 29;1;3;67;2;19
17.10.2024;09:37;A 29;1;4;82;5;50
17.10.2024;09:36;A 29;1;6;84;7;63
17.10.2024;09:35;A 29;1;10;75;6;68
17.10.2024;09:34;A 29;1;7;78;8;50
17.10.2024;09:33;A 29;1;6;63;0;0
17.10.2024;09:32;A 29;1;4;84;4;22
17.10.2024;09:31;A 29;1;8;77;5;44
17.10.2024;09:30;A 29;1;2;93;4;87
17.10.2024;09:29;A 29;1;9;80;5;42
17.10.2024;09:28;A 29;1;1;93;1;48
17.10.2024;09:27;A 29;1;2;78;4;81
17.10.2024;09:26;A 29;1;3;77;3;56
17.10.2024;09:25;A 29;1;1;62;2;33
17.10.2024;09:24;A 29;1;1;71;5;76
17.10.2024;09:23;A 29;1;7;56;5;64
17.10.2024;09:22;A 29;1;1;94;1;39
17.10.2024;09:21;A 29;1;2;17;2;52
17.10.2024;09:20;A 29;1;8;50;4;32
17.10.2024;09:19;A 29;1;1;76;1;78
17.10.2024;09:18;A 29;1;6;75;5;74
17.10.2024;09:17;A 29;1;6;82;7;40
17.10.2024;09:16;A 29;1;1;93;0;0
17.10.2024;09:15;A 29;1;3;81;2;69
17.10.2024;09:14;A 29;1;1;68;4;41
17.10.2024;09:13;A 29;1;3;7;5;88
17.10.2024;09:12;A 29;1;4;90;6;88
17.10.2024;09:11;A 29;1;9;77;4;23
17.10.2024;09:10;A 29;1;5;64;1;2
17.10.2024;09:09;A 29;1;2;95;3;86
17.10.2024;09:08;A 29;1;7;84;5;25
17.10.2024;09:07;A 29;1;3;88;1;67
17.10.2024;09:06;A 29;1;2;94;6;76
17.10.2024;09:05;A 29;1;6;35;4;9
17.10.2024;09:04;A 29;1;3;78;0;0
17.10.2024;09:03;A 29;1;5;64;1;74
17.10.2024;09:02;A 29;1;5;16;4;22
17.10.2024;09:01;A 29;1;4;78;2;3
17.10.2024;09:00;A 29;1;6;84;6;80
17.10.2024;08:59;A 29;1;5;72;5;64
17.10.2024;08:58;A 29;1;5;87;4;81
17.10.2024;08:57;A 29;1;2;92;1;2
17.10.2024;08:56;A 29;1;7;61;7;49
17.10.2024;08:55;A 29;1;1;91;1;48
17.10.2024;08:54;A 29;1;5;83;2;73
17.10.2024;08:53;A 29;1;8;82;6;64
17.10.2024;08:52;A 29;1;3;59;1;58
17.10.2024;08:51;A 29;1;6;85;7;79
17.10.2024;08:50;A 29;1;8;53;6;57
17.10.2024;08:49;A 29;1;7;78;2;36
17.10.2024;08:48;A 29;1;4;90;3;57
17.10.2024;08:47;A 29;1;8;80;7;40
17.10.2024;08:46;A 29;1;5;86;2;55
17.10.2024;08:45;A 29;1;2;95;3;79
17.10.2024;08:44;A 29;1;7;81;6;42
17.10.2024;08:43;A 29;1;1;78;1;63
17.10.2024;08:42;A 29;1;6;82;4;78
17.10.2024;08:41;A 29;1;8;26;9;17
17.10.2024;08:40;A 29;1;2;3;2;1
17.10.2024;08:39;A 29;1;3;92;3;82
17.10.2024;08:38;A 29;1;6;39;9;63
17.10.2024;08:37;A 29;1;4;75;2;55
17.10.2024;08:36;A 29;1;4;90;5;86
17.10.2024;08:35;A 29;1;3;66;4;21
17.10.2024;08:34;A 29;1;6;85;1;3
17.10.2024;08:33;A 29;1;2;92;4;89
17.10.2024;08:32;A 29;1;9;69;12;64
17.10.2024;08:31;A 29;1;2;71;1;70
17.10.2024;08:30;A 29;1;1;75;3;9
17.10.2024;08:29;A 29;1;3;44;2;18
17.10.2024;08:28;A 29;1;2;75;0;0
17.10.2024;08:27;A 29;1;3;90;2;30
17.10.2024;08:26;A 29;1;5;67;2;19
17.10.2024;08:25;A 29;1;1;82;1;68
17.10.2024;08:24;A 29;1;2;79;1;34
17.10.2024;08:23;A 29;1;3;39;4;4
17.10.2024;08:22;A 29;1;6;69;3;0
17.10.2024;08:21;A 29;1;3;89;5;2
17.10.2024;08:20;A 29;1;5;41;6;33
17.10.2024;08:19;A 29;1;1;41;1;58
17.10.2024;08:18;A 29;1;4;5;6;69
17.10.2024;08:17;A 29;1;4;5;6;28
17.10.2024;08:16;A 29;1;1;1;0;96
17.10.2024;08:15;A 29;1;7;24;4;52
17.10.2024;08:14;A 29;1;2;76;1;33
17.10.2024;08:13;A 29;1;4;4;2;0
17.10.2024;08:12;A 29;1;3;60;0;0
17.10.2024;08:09;A 29;1;3;81;5;58
17.10.2024;08:08;A 29;1;8;60;3;34
17.10.2024;08:07;A 29;1;0;100;0;100
17.10.2024;08:04;A 29;1;5;9;2;65
17.10.2024;08:03;A 29;1;2;92;2;86
17.10.2024;08:02;A 29;1;7;49;5;39
17.10.2024;08:01;A 29;1;5;14;3;73
17.10.2024;08:00;A 29;1;2;90;5;90
17.10.2024;07:59;A 29;1;7;78;5;36
17.10.2024;07:58;A 29;1;5;85;1;1
17.10.2024;07:57;A 29;1;4;90;4;65
17.10.2024;07:56;A 29;1;7;82;8;48
17.10.2024;07:55;A 29;1;4;90;4;14
17.10.2024;07:54;A 29;1;4;89;3;64
17.10.2024;07:53;A 29;1;6;86;3;37
17.10.2024;07:52;A 29;1;3;49;1;34
17.10.2024;07:51;A 29;1;3;93;0;0
17.10.2024;07:50;A 29;1;5;6;6;32
17.10.2024;07:49;A 29;1;2;1;4;71
17.10.2024;07:48;A 29;1;1;77;5;86
17.10.2024;07:47;A 29;1;7;35;5;29
17.10.2024;07:46;A 29;1;4;85;2;62
17.10.2024;07:45;A 29;1;1;92;3;75
17.10.2024;07:44;A 29;1;8;40;6;38
17.10.2024;07:43;A 29;1;3;3;3;54
17.10.2024;07:42;A 29;1;4;76;4;72
17.10.2024;07:41;A 29;1;4;31;2;27
17.10.2024;07:40;A 29;1;2;93;4;70
17.10.2024;07:39;A 29;1;5;87;1;0
17.10.2024;07:38;A 29;1;11;75;3;28
17.10.2024;07:37;A 29;1;5;72;3;74
17.10.2024;07:36;A 29;1;4;90;3;78
17.10.2024;07:35;A 29;1;9;71;3;3
17.10.2024;07:34;A 29;1;7;85;0;0
17.10.2024;07:33;A 29;1;3;92;4;87
17.10.2024;07:32;A 29;1;6;78;5;57
17.10.2024;07:31;A 29;1;4;62;1;46
17.10.2024;07:30;A 29;1;4;93;6;48
17.10.2024;07:29;A 29;1;7;45;4;27
17.10.2024;07:28;A 29;1;2;72;1;78
17.10.2024;07:27;A 29;1;3;79;2;71
17.10.2024;07:26;A 29;1;7;60;5;45
17.10.2024;07:25;A 29;1;1;77;1;35
17.10.2024;07:24;A 29;1;2;71;5;80
17.10.2024;07:23;A 29;1;5;68;5;52
