Datum;Uhrzeit;Bezeichnung;Intervall;TF32Z;TF32B;TB32Z;TB32B;TF32aZ;TF32aB;TB32aZ;TB32aB
21.04.2024;10:37;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:36;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:35;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:33;A140;1;0;0;1;1;0;0;0;0
21.04.2024;10:30;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:29;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:27;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:24;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:23;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:22;A140;1;1;1;0;0;0;0;0;0
21.04.2024;10:20;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:19;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:17;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:16;A140;1;1;1;1;1;0;0;0;0
21.04.2024;10:15;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:13;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:12;A140;1;1;1;0;0;0;0;0;0
21.04.2024;10:11;A140;1;0;0;4;10;0;0;0;0
21.04.2024;10:07;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:06;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:05;A140;1;0;0;3;6;0;0;0;0
21.04.2024;10:04;A140;1;0;0;0;0;1;1;0;0
21.04.2024;10:03;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:02;A140;1;0;0;0;0;0;0;0;0
21.04.2024;10:01;A140;1;0;0;0;0;0;1;0;0
