Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TB32Z;TB32B;VK1_2StoerZ;VK1_2StoerB
21.04.2024;20:13;A150;1;1;5;0;0;0;0;0;0;0;0
21.04.2024;20:10;A150;1;1;7;2;16;0;0;0;0;0;0
21.04.2024;20:09;A150;1;1;12;2;16;0;0;0;0;0;0
21.04.2024;20:06;A150;1;1;6;1;7;0;0;0;0;0;0
21.04.2024;19:58;A150;1;3;14;1;9;0;0;0;0;0;0
21.04.2024;19:57;A150;1;0;0;1;7;0;0;0;0;0;0
21.04.2024;19:52;A150;1;3;20;2;15;0;0;0;0;0;0
21.04.2024;19:50;A150;1;4;25;0;3;0;0;0;0;0;0
21.04.2024;19:46;A150;1;1;5;0;0;0;0;0;0;0;0
21.04.2024;19:44;A150;1;4;28;2;1;0;0;0;0;0;0
21.04.2024;19:43;A150;1;1;7;2;13;0;0;0;0;0;0
21.04.2024;19:42;A150;1;2;27;1;17;0;0;0;0;0;0
21.04.2024;19:41;A150;1;0;0;0;4;0;0;0;0;0;0
21.04.2024;19:40;A150;1;1;6;2;24;0;0;0;0;0;0
21.04.2024;19:38;A150;1;5;22;2;30;0;0;0;0;0;0
21.04.2024;19:37;A150;1;3;22;1;19;0;0;0;0;0;0
21.04.2024;19:31;A150;1;2;13;1;7;0;0;0;0;0;0
21.04.2024;19:30;A150;1;2;12;0;0;0;0;0;0;0;0
21.04.2024;19:27;A150;1;3;14;0;0;0;0;0;0;0;0
21.04.2024;19:25;A150;1;2;15;1;10;1;1;0;0;0;0
21.04.2024;19:22;A150;1;2;18;1;7;0;0;0;0;0;0
21.04.2024;19:20;A150;1;3;23;0;3;0;0;0;0;0;0
21.04.2024;19:19;A150;1;0;0;2;8;0;0;0;0;0;0
21.04.2024;19:17;A150;1;1;13;2;23;0;0;0;0;0;0
21.04.2024;19:15;A150;1;2;50;1;11;0;0;0;0;0;0
21.04.2024;19:13;A150;1;2;12;1;13;0;0;0;0;0;0
21.04.2024;19:12;A150;1;1;6;1;7;0;0;0;0;0;0
21.04.2024;19:08;A150;1;1;0;4;21;0;0;0;0;0;0
21.04.2024;19:06;A150;1;1;9;1;7;0;0;0;0;0;0
21.04.2024;19:05;A150;1;3;20;3;20;0;0;0;0;0;0
21.04.2024;19:01;A150;1;0;2;0;5;0;0;0;0;0;0
21.04.2024;18:59;A150;1;1;2;1;10;0;0;0;0;0;0
21.04.2024;18:58;A150;1;1;11;0;0;0;0;0;0;0;0
21.04.2024;18:56;A150;1;0;8;1;19;0;0;0;0;0;0
21.04.2024;18:55;A150;1;3;27;2;21;0;0;0;0;0;0
21.04.2024;18:54;A150;1;1;12;2;12;0;0;0;0;0;0
21.04.2024;18:53;A150;1;2;17;2;14;0;0;0;0;0;0
21.04.2024;18:52;A150;1;2;26;3;21;0;0;0;0;0;0
21.04.2024;18:51;A150;1;1;8;1;12;0;0;0;0;0;0
21.04.2024;18:49;A150;1;1;9;0;0;0;0;0;0;0;0
21.04.2024;18:48;A150;1;3;22;0;0;0;0;0;0;0;0
21.04.2024;18:45;A150;1;1;12;3;16;0;0;0;0;0;0
21.04.2024;18:44;A150;1;2;22;4;31;0;0;0;0;0;0
21.04.2024;18:43;A150;1;4;22;1;12;0;0;0;0;0;0
21.04.2024;18:42;A150;1;2;17;2;16;0;0;0;0;0;0
21.04.2024;18:41;A150;1;2;31;4;20;0;0;0;0;0;0
21.04.2024;18:38;A150;1;2;19;1;7;0;0;0;0;0;0
21.04.2024;18:36;A150;1;2;16;2;25;0;0;0;0;0;0
21.04.2024;18:33;A150;1;2;19;0;0;0;0;0;0;0;0
21.04.2024;18:31;A150;1;4;24;1;5;0;0;0;0;0;0
21.04.2024;18:30;A150;1;3;19;4;39;0;0;0;0;0;0
21.04.2024;18:29;A150;1;2;17;1;8;0;0;0;0;0;0
21.04.2024;18:28;A150;1;1;15;0;1;0;0;0;0;0;0
21.04.2024;18:26;A150;1;1;31;2;15;0;0;0;0;0;0
21.04.2024;18:22;A150;1;2;23;5;36;0;0;0;0;0;0
21.04.2024;18:20;A150;1;1;5;0;0;0;0;0;0;0;0
21.04.2024;18:15;A150;1;2;12;1;10;0;0;0;0;0;0
21.04.2024;18:13;A150;1;1;19;4;30;0;0;0;0;0;0
21.04.2024;18:12;A150;1;2;17;2;20;0;0;0;0;0;0
21.04.2024;18:07;A150;1;2;16;2;14;0;0;0;0;0;0
21.04.2024;18:05;A150;1;1;7;0;0;0;0;0;0;0;0
21.04.2024;18:04;A150;1;0;0;2;9;0;0;0;0;0;0
21.04.2024;17:58;A150;1;3;16;1;10;0;0;0;0;0;0
21.04.2024;17:53;A150;1;1;31;1;2;0;0;0;0;0;0
21.04.2024;17:51;A150;1;1;13;1;8;0;0;0;0;0;0
21.04.2024;17:47;A150;1;1;5;2;11;0;0;0;0;0;0
21.04.2024;17:46;A150;1;0;0;0;0;0;0;0;0;0;0
21.04.2024;17:45;A150;1;3;23;1;8;3;5;0;0;0;0
21.04.2024;17:42;A150;1;3;29;0;0;0;0;0;0;0;0
21.04.2024;17:37;A150;1;0;0;1;9;0;0;0;0;0;0
21.04.2024;17:36;A150;1;0;0;2;18;0;0;0;0;0;0
21.04.2024;17:33;A150;1;1;13;1;6;0;0;0;0;0;0
21.04.2024;17:31;A150;1;3;7;1;6;0;0;0;0;0;0
21.04.2024;17:30;A150;1;2;11;2;47;0;0;0;0;0;0
21.04.2024;17:27;A150;1;1;6;0;21;0;0;0;0;0;0
21.04.2024;17:26;A150;1;1;53;1;25;0;0;1;1;0;0
21.04.2024;17:22;A150;1;4;27;1;7;0;0;0;0;0;0
21.04.2024;17:20;A150;1;2;17;0;0;0;0;0;0;0;0
21.04.2024;17:19;A150;1;2;13;2;17;0;0;0;0;0;0
21.04.2024;17:18;A150;1;1;6;1;5;0;0;0;0;0;0
21.04.2024;17:17;A150;1;1;9;1;7;0;0;0;0;0;0
21.04.2024;17:15;A150;1;3;23;2;12;0;0;0;0;0;0
21.04.2024;17:14;A150;1;3;18;0;0;0;0;0;0;0;0
21.04.2024;17:13;A150;1;2;13;3;32;0;0;0;0;0;0
21.04.2024;17:10;A150;1;1;10;0;0;0;0;0;0;0;0
21.04.2024;17:09;A150;1;1;10;2;18;0;0;0;0;0;0
21.04.2024;17:08;A150;1;3;55;2;16;0;0;0;0;0;0
21.04.2024;17:07;A150;1;1;8;1;9;0;0;0;0;0;0
21.04.2024;16:58;A150;1;2;14;1;11;0;0;0;0;0;0
21.04.2024;16:57;A150;1;1;14;1;19;0;0;0;0;0;0
21.04.2024;16:55;A150;1;1;14;0;0;0;0;0;0;0;0
21.04.2024;16:53;A150;1;3;46;0;0;0;0;0;0;0;0
21.04.2024;16:52;A150;1;0;0;4;30;0;0;0;0;0;0
21.04.2024;16:47;A150;1;1;10;0;0;0;0;0;0;0;0
21.04.2024;16:46;A150;1;1;6;3;19;0;0;0;0;0;0
21.04.2024;16:41;A150;1;1;5;1;6;0;0;0;0;0;0
21.04.2024;16:40;A150;1;2;11;0;0;0;0;0;0;0;0
21.04.2024;16:37;A150;1;2;11;2;10;0;0;0;0;0;0
21.04.2024;16:34;A150;1;0;0;2;23;0;0;0;0;0;0
21.04.2024;16:30;A150;1;3;23;1;7;0;0;0;0;0;0
21.04.2024;16:29;A150;1;2;17;2;17;0;0;0;0;0;0
21.04.2024;16:28;A150;1;0;0;1;7;0;0;0;0;0;0
21.04.2024;16:27;A150;1;1;4;2;20;0;0;0;0;0;0
21.04.2024;16:20;A150;1;2;12;2;12;0;0;0;0;0;0
21.04.2024;16:18;A150;1;4;35;0;0;0;0;0;0;0;0
21.04.2024;16:17;A150;1;0;0;1;6;0;0;0;0;0;0
21.04.2024;16:11;A150;1;2;41;1;9;0;0;0;0;0;0
21.04.2024;16:10;A150;1;3;26;3;20;1;1;0;0;0;0
21.04.2024;16:07;A150;1;1;6;1;0;0;0;0;0;0;0
21.04.2024;16:06;A150;1;0;0;1;9;0;0;0;0;0;0
21.04.2024;16:05;A150;1;5;21;1;6;0;0;0;0;0;0
21.04.2024;16:04;A150;1;2;9;1;6;0;0;0;0;0;0
21.04.2024;16:03;A150;1;3;34;0;0;0;0;0;0;0;0
21.04.2024;16:02;A150;1;0;0;2;15;0;0;0;0;0;0
21.04.2024;16:01;A150;1;1;6;2;9;0;0;0;0;0;0
21.04.2024;15:59;A150;1;2;19;2;16;0;0;0;0;0;0
21.04.2024;15:57;A150;1;3;22;1;14;1;1;0;0;0;0
21.04.2024;15:56;A150;1;2;12;1;1;0;0;0;0;0;0
21.04.2024;15:55;A150;1;1;11;0;0;0;0;0;0;0;0
21.04.2024;15:54;A150;1;4;25;2;20;0;0;0;0;0;0
21.04.2024;15:52;A150;1;1;12;0;0;0;0;0;0;0;0
21.04.2024;15:47;A150;1;1;6;1;5;0;0;0;0;0;0
21.04.2024;15:46;A150;1;3;28;1;11;0;0;0;0;0;0
21.04.2024;15:45;A150;1;5;26;2;11;0;0;0;0;0;0
21.04.2024;15:40;A150;1;1;19;7;28;0;0;0;0;0;0
21.04.2024;15:37;A150;1;1;22;3;29;0;0;0;0;0;0
21.04.2024;15:32;A150;1;0;0;1;6;0;0;0;0;0;0
21.04.2024;15:31;A150;1;2;10;2;18;0;0;0;0;0;0
21.04.2024;15:30;A150;1;2;35;1;6;0;0;0;0;0;0
21.04.2024;15:28;A150;1;0;0;2;8;0;0;0;0;0;0
21.04.2024;15:27;A150;1;3;21;3;23;0;0;0;0;0;0
21.04.2024;15:26;A150;1;3;14;1;4;0;0;0;0;0;0
21.04.2024;15:25;A150;1;1;5;0;0;0;0;0;0;0;0
21.04.2024;15:24;A150;1;1;5;1;11;0;0;0;0;0;0
21.04.2024;15:22;A150;1;0;0;2;12;1;1;0;0;0;0
21.04.2024;15:21;A150;1;1;11;2;16;0;0;0;0;0;0
21.04.2024;15:17;A150;1;2;15;0;0;0;0;0;0;0;0
21.04.2024;15:16;A150;1;2;20;1;0;0;0;0;0;0;0
21.04.2024;15:14;A150;1;2;10;1;4;0;0;0;0;0;0
21.04.2024;15:13;A150;1;2;2;3;24;0;0;0;0;0;0
21.04.2024;15:11;A150;1;1;30;3;23;0;0;0;0;0;0
21.04.2024;15:07;A150;1;2;11;0;0;0;0;0;0;0;0
21.04.2024;15:03;A150;1;2;16;1;8;0;0;0;0;0;0
21.04.2024;15:02;A150;1;1;10;1;13;0;0;0;0;0;0
21.04.2024;15:01;A150;1;2;13;0;14;0;0;0;0;0;0
21.04.2024;14:59;A150;1;0;57;4;30;0;0;0;0;0;0
21.04.2024;14:58;A150;1;1;13;1;7;0;0;0;0;0;0
21.04.2024;14:54;A150;1;2;12;0;0;0;0;0;0;0;0
21.04.2024;14:53;A150;1;2;37;2;14;0;0;0;0;0;0
21.04.2024;14:48;A150;1;3;18;1;6;0;0;0;0;0;0
21.04.2024;14:47;A150;1;2;26;3;31;0;0;0;0;0;0
21.04.2024;14:46;A150;1;2;16;0;3;0;0;0;0;0;0
21.04.2024;14:44;A150;1;2;14;1;11;0;0;0;0;0;0
21.04.2024;14:40;A150;1;2;22;1;10;0;0;0;0;0;0
21.04.2024;14:39;A150;1;2;4;1;10;0;0;0;0;0;0
21.04.2024;14:38;A150;1;1;31;1;11;0;0;0;0;0;0
21.04.2024;14:34;A150;1;3;23;1;6;0;0;0;0;0;0
21.04.2024;14:33;A150;1;2;7;3;22;0;0;0;0;0;0
21.04.2024;14:32;A150;1;1;5;1;5;0;0;0;0;0;0
21.04.2024;14:25;A150;1;1;12;2;15;0;0;0;0;0;0
21.04.2024;14:23;A150;1;3;47;1;6;0;0;0;0;0;0
21.04.2024;14:22;A150;1;2;11;3;22;0;0;0;0;0;0
21.04.2024;14:19;A150;1;0;0;2;15;0;0;0;0;0;0
21.04.2024;14:18;A150;1;2;22;1;7;0;0;0;0;0;0
21.04.2024;14:16;A150;1;1;11;1;5;0;0;1;1;0;0
21.04.2024;14:15;A150;1;3;18;3;14;0;0;0;0;0;0
21.04.2024;14:13;A150;1;3;27;0;0;0;0;0;0;0;0
21.04.2024;14:11;A150;1;1;6;1;7;0;0;0;0;0;0
21.04.2024;14:10;A150;1;3;30;1;15;0;0;0;0;0;0
21.04.2024;14:09;A150;1;0;0;4;31;0;0;0;0;0;0
21.04.2024;14:08;A150;1;2;19;2;14;0;0;0;0;0;0
21.04.2024;14:06;A150;1;1;13;1;6;0;0;0;0;0;0
21.04.2024;14:03;A150;1;4;19;2;12;0;0;0;0;0;0
21.04.2024;14:02;A150;1;1;13;1;6;0;0;0;0;0;0
21.04.2024;13:56;A150;1;2;11;1;6;0;0;0;0;0;0
21.04.2024;13:55;A150;1;3;19;2;17;0;0;1;1;0;0
21.04.2024;13:54;A150;1;2;12;1;11;0;0;0;0;0;0
21.04.2024;13:51;A150;1;3;12;2;14;0;0;0;0;0;0
21.04.2024;13:50;A150;1;1;6;1;6;0;0;0;0;0;0
21.04.2024;13:49;A150;1;1;5;1;10;0;0;0;0;0;0
21.04.2024;13:48;A150;1;5;35;2;11;0;0;0;0;0;0
21.04.2024;13:46;A150;1;3;12;3;14;0;0;0;0;0;0
21.04.2024;13:45;A150;1;2;22;3;20;0;0;0;0;0;0
21.04.2024;13:43;A150;1;0;0;1;13;0;0;0;0;0;0
21.04.2024;13:42;A150;1;2;16;2;25;0;0;0;0;0;0
21.04.2024;13:40;A150;1;2;13;0;0;0;0;0;0;0;0
21.04.2024;13:39;A150;1;2;13;2;12;0;0;0;0;0;0
21.04.2024;13:33;A150;1;2;10;1;8;0;0;0;0;0;0
21.04.2024;13:28;A150;1;5;37;5;19;0;0;1;1;0;0
21.04.2024;13:27;A150;1;3;12;4;20;0;0;0;0;0;0
21.04.2024;13:26;A150;1;2;18;1;7;0;0;0;0;0;0
21.04.2024;13:24;A150;1;0;5;0;2;0;0;0;0;0;0
21.04.2024;13:23;A150;1;4;39;1;4;0;0;0;0;0;0
21.04.2024;13:21;A150;1;2;20;1;4;0;0;0;0;0;0
21.04.2024;13:19;A150;1;2;18;0;7;0;0;0;0;0;0
21.04.2024;13:18;A150;1;3;15;4;27;0;0;0;0;0;0
21.04.2024;13:17;A150;1;2;11;1;8;0;0;1;1;0;0
21.04.2024;13:16;A150;1;2;14;1;13;0;0;0;0;0;0
21.04.2024;13:13;A150;1;2;33;1;5;0;0;0;0;0;0
21.04.2024;13:12;A150;1;1;5;2;21;0;0;0;0;0;0
21.04.2024;13:08;A150;1;1;13;1;13;0;0;0;0;0;0
21.04.2024;13:07;A150;1;2;19;0;0;0;0;0;0;0;0
21.04.2024;13:05;A150;1;1;13;0;0;0;0;0;0;0;0
21.04.2024;13:03;A150;1;1;5;0;7;0;0;0;0;0;0
21.04.2024;13:02;A150;1;1;7;2;12;0;0;0;0;0;0
21.04.2024;12:59;A150;1;1;8;0;0;0;0;0;0;0;0
21.04.2024;12:58;A150;1;1;6;2;16;0;0;0;0;0;0
21.04.2024;12:57;A150;1;1;9;0;0;0;0;0;0;0;0
21.04.2024;12:55;A150;1;0;0;3;34;0;0;0;0;0;0
21.04.2024;12:52;A150;1;3;35;3;1;0;0;0;0;0;0
21.04.2024;12:49;A150;1;1;11;1;15;0;0;0;0;0;0
21.04.2024;12:47;A150;1;3;20;2;28;0;0;0;0;0;0
21.04.2024;12:46;A150;1;1;2;1;6;0;0;0;0;0;0
21.04.2024;12:45;A150;1;1;53;3;23;0;0;0;0;0;0
21.04.2024;12:44;A150;1;1;3;2;15;0;0;0;0;0;0
21.04.2024;12:43;A150;1;1;10;0;0;0;0;0;0;0;0
21.04.2024;12:42;A150;1;2;12;2;9;0;0;0;0;0;0
21.04.2024;12:41;A150;1;2;14;3;23;0;0;0;0;0;0
21.04.2024;12:40;A150;1;0;0;1;10;0;0;0;0;0;0
21.04.2024;12:39;A150;1;2;22;2;4;0;0;0;0;0;0
21.04.2024;12:37;A150;1;2;4;0;0;0;0;0;0;0;0
21.04.2024;12:36;A150;1;4;31;4;18;0;0;0;0;0;0
21.04.2024;12:35;A150;1;0;0;2;4;0;0;0;0;0;0
21.04.2024;12:34;A150;1;2;19;0;0;0;0;0;0;0;0
21.04.2024;12:33;A150;1;1;7;3;14;0;0;0;0;0;0
21.04.2024;12:29;A150;1;1;6;1;9;0;0;0;0;0;0
