Datum;Uhrzeit;Bezeichnung;Intervall;H51_A9/M2_510Z;H51_A9/M2_510B;A51_M1_492Z;A51_M1_492B;H55_A110/M3_12XZ;H55_A110/M3_12XB;A55_M2_513Z;A55_M2_513B;H55_A110/M3UmlXZ;H55_A110/M3UmlXB;Anf_32Z;Anf_32B
23.10.2024;14:32;A135;1;1;2;2;51;7;18;1;99;1;4;1;1
23.10.2024;14:31;A135;1;0;0;3;18;0;0;0;100;1;4;0;0
23.10.2024;14:30;A135;1;0;0;3;59;3;2;0;100;0;0;0;0
23.10.2024;14:29;A135;1;3;11;1;98;1;0;0;100;0;0;1;1
23.10.2024;14:28;A135;1;0;0;1;52;0;0;0;100;1;13;0;0
23.10.2024;14:27;A135;1;0;0;1;76;7;30;0;100;0;0;0;0
23.10.2024;14:26;A135;1;0;0;0;0;3;16;2;49;1;26;1;1
23.10.2024;14:25;A135;1;0;0;5;53;1;1;4;37;0;0;0;0
23.10.2024;14:24;A135;1;0;0;2;21;1;3;2;42;1;6;0;0
23.10.2024;14:23;A135;1;0;0;3;21;1;0;2;42;0;0;0;0
23.10.2024;14:22;A135;1;0;0;2;15;1;0;1;41;1;10;0;0
23.10.2024;14:21;A135;1;0;0;9;24;1;2;7;46;0;0;0;0
23.10.2024;14:20;A135;1;0;0;1;5;0;0;4;65;1;6;0;0
23.10.2024;14:19;A135;1;0;0;1;57;1;1;1;22;2;19;2;3
23.10.2024;14:18;A135;1;0;0;1;53;0;0;1;41;0;0;0;0
23.10.2024;14:17;A135;1;0;0;3;77;0;0;6;54;1;10;1;1
23.10.2024;14:16;A135;1;0;0;1;43;0;0;4;28;2;9;1;1
23.10.2024;14:15;A135;1;0;0;2;58;0;0;2;24;1;8;1;1
23.10.2024;14:14;A135;1;0;0;3;29;0;0;2;49;0;0;0;0
23.10.2024;14:13;A135;1;1;2;2;36;1;1;3;29;0;0;0;0
23.10.2024;14:12;A135;1;0;0;3;11;0;0;3;30;0;0;0;0
23.10.2024;14:11;A135;1;0;0;1;8;0;0;1;28;2;6;1;1
23.10.2024;14:10;A135;1;0;0;2;9;0;0;3;36;0;0;0;0
23.10.2024;14:09;A135;1;0;0;1;5;0;0;5;81;1;10;0;0
23.10.2024;14:08;A135;1;0;0;2;43;0;0;3;57;0;0;1;1
23.10.2024;14:07;A135;1;0;0;3;22;0;0;3;16;0;0;0;0
23.10.2024;14:06;A135;1;1;2;2;49;0;0;1;59;2;10;1;1
23.10.2024;14:05;A135;1;1;0;2;16;0;0;1;30;0;0;0;0
23.10.2024;14:04;A135;1;0;0;2;29;0;0;5;54;0;0;0;0
23.10.2024;14:03;A135;1;0;0;2;18;0;0;4;34;0;0;0;0
23.10.2024;14:02;A135;1;0;0;3;14;0;0;1;3;0;0;0;0
23.10.2024;14:01;A135;1;0;0;1;11;0;0;2;24;1;3;0;0
23.10.2024;14:00;A135;1;0;0;2;16;1;0;2;32;0;0;3;5
23.10.2024;13:59;A135;1;0;0;1;6;2;3;1;20;0;0;0;0
23.10.2024;13:58;A135;1;0;0;0;0;0;0;3;30;0;0;0;0
23.10.2024;13:57;A135;1;2;1;2;18;0;0;4;46;1;4;0;0
23.10.2024;13:56;A135;1;0;0;0;28;0;0;1;39;1;5;2;3
23.10.2024;13:55;A135;1;0;0;1;16;1;0;2;37;1;2;0;0
23.10.2024;13:54;A135;1;1;0;4;65;0;0;4;10;1;7;1;1
23.10.2024;13:53;A135;1;0;0;2;62;1;3;2;35;1;8;0;0
23.10.2024;13:52;A135;1;0;0;2;40;0;0;3;51;0;1;1;1
23.10.2024;13:51;A135;1;0;0;4;40;0;0;3;44;1;6;1;1
23.10.2024;13:50;A135;1;0;0;1;10;0;0;3;23;1;7;2;3
23.10.2024;13:49;A135;1;0;0;2;24;0;0;2;10;0;0;0;0
23.10.2024;13:48;A135;1;0;0;3;71;0;0;0;100;0;0;0;0
23.10.2024;13:47;A135;1;1;2;3;23;0;0;1;59;0;0;0;0
23.10.2024;13:46;A135;1;1;1;1;4;0;0;5;48;0;0;0;0
23.10.2024;13:45;A135;1;2;3;3;13;0;0;4;21;0;0;0;0
23.10.2024;13:44;A135;1;1;1;4;24;0;0;1;10;1;3;0;0
23.10.2024;13:43;A135;1;0;0;1;6;0;0;1;24;0;0;0;0
23.10.2024;13:42;A135;1;0;0;2;31;0;0;3;69;0;0;0;0
23.10.2024;13:41;A135;1;0;0;3;22;0;0;0;0;0;0;0;0
23.10.2024;13:40;A135;1;0;0;2;17;0;0;2;39;0;0;0;0
23.10.2024;13:39;A135;1;0;0;4;34;0;0;2;28;0;0;0;0
23.10.2024;13:38;A135;1;1;0;3;21;0;0;1;7;1;5;0;0
23.10.2024;13:37;A135;1;0;0;4;71;0;0;1;23;1;9;0;0
23.10.2024;13:36;A135;1;2;1;1;75;0;0;3;52;0;0;1;1
23.10.2024;13:35;A135;1;1;2;1;8;0;0;2;16;0;0;0;0
23.10.2024;13:34;A135;1;0;0;2;46;0;0;4;28;1;11;0;0
23.10.2024;13:33;A135;1;0;0;2;32;0;0;4;52;0;0;0;0
23.10.2024;13:32;A135;1;0;0;1;48;0;0;0;4;1;1;1;1
23.10.2024;13:31;A135;1;0;0;3;55;0;0;3;50;3;18;0;0
23.10.2024;13:30;A135;1;2;7;3;22;0;0;1;60;0;0;1;1
23.10.2024;13:29;A135;1;0;0;1;19;0;0;5;23;1;9;2;3
23.10.2024;13:28;A135;1;0;0;4;23;0;0;2;42;0;0;0;0
23.10.2024;13:27;A135;1;0;0;5;31;0;0;1;22;0;0;0;0
23.10.2024;13:26;A135;1;2;2;3;56;0;0;5;27;0;0;0;0
23.10.2024;13:25;A135;1;0;0;3;15;0;0;1;45;0;0;0;0
23.10.2024;13:24;A135;1;1;11;1;56;0;0;2;52;1;1;0;0
23.10.2024;13:23;A135;1;1;1;2;37;0;0;3;79;0;0;0;0
23.10.2024;13:22;A135;1;0;0;1;6;1;0;2;47;1;6;1;1
23.10.2024;13:21;A135;1;0;0;1;17;0;0;1;27;1;12;1;1
23.10.2024;13:20;A135;1;0;0;3;38;0;0;2;54;1;9;1;1
23.10.2024;13:19;A135;1;1;2;1;39;0;0;1;92;0;0;1;1
23.10.2024;13:18;A135;1;0;0;4;53;0;0;0;100;0;0;0;0
23.10.2024;13:17;A135;1;1;11;4;33;0;0;0;100;0;6;0;0
23.10.2024;13:16;A135;1;0;0;3;26;0;0;1;84;1;4;0;0
23.10.2024;13:15;A135;1;1;2;2;49;0;0;0;4;1;8;2;3
23.10.2024;13:14;A135;1;0;0;3;31;0;0;2;19;0;0;0;0
23.10.2024;13:13;A135;1;0;0;2;13;0;0;1;19;1;7;0;0
23.10.2024;13:12;A135;1;0;0;0;0;1;0;1;20;0;0;0;0
23.10.2024;13:11;A135;1;1;2;1;16;0;0;3;45;0;0;0;0
23.10.2024;13:10;A135;1;0;0;1;5;0;0;2;24;0;0;0;0
23.10.2024;13:09;A135;1;0;0;5;30;0;0;2;22;0;0;0;0
23.10.2024;13:08;A135;1;1;4;2;5;0;0;1;28;0;0;0;0
23.10.2024;13:07;A135;1;0;0;2;19;0;0;7;60;0;0;0;0
23.10.2024;13:06;A135;1;1;2;1;69;0;0;1;16;1;11;0;0
23.10.2024;13:05;A135;1;0;0;4;21;0;0;4;51;0;0;1;1
23.10.2024;13:04;A135;1;4;10;1;6;0;0;2;29;0;0;0;0
23.10.2024;13:03;A135;1;0;0;4;36;0;0;4;34;0;0;0;0
23.10.2024;13:02;A135;1;1;1;5;32;0;0;3;20;0;0;0;0
23.10.2024;13:01;A135;1;0;0;2;20;0;0;2;50;0;0;0;0
23.10.2024;13:00;A135;1;0;0;1;5;0;0;1;53;1;15;4;6
23.10.2024;12:59;A135;1;0;0;2;28;0;0;2;20;0;0;0;0
23.10.2024;12:58;A135;1;1;5;2;38;0;0;1;29;2;11;1;1
23.10.2024;12:57;A135;1;0;0;4;30;0;0;2;48;0;0;1;1
23.10.2024;12:56;A135;1;0;0;2;42;1;0;1;11;0;0;0;0
23.10.2024;12:55;A135;1;0;0;1;25;0;0;1;51;0;0;0;0
23.10.2024;12:54;A135;1;0;0;2;59;0;0;1;28;0;5;0;0
23.10.2024;12:53;A135;1;0;0;1;11;0;0;4;32;2;10;1;1
23.10.2024;12:52;A135;1;0;0;3;41;0;0;2;32;0;0;0;0
23.10.2024;12:51;A135;1;1;1;2;72;0;0;1;63;2;17;0;0
23.10.2024;12:50;A135;1;0;0;0;0;0;0;2;57;1;8;1;1
23.10.2024;12:49;A135;1;1;3;3;18;0;0;2;43;1;2;1;1
23.10.2024;12:48;A135;1;0;0;4;26;1;1;2;39;0;12;0;0
23.10.2024;12:47;A135;1;0;0;2;21;0;0;4;38;1;0;0;0
23.10.2024;12:46;A135;1;1;2;3;59;0;0;3;26;0;0;0;0
23.10.2024;12:45;A135;1;0;0;1;54;0;0;1;7;0;0;0;0
23.10.2024;12:44;A135;1;0;0;2;40;0;0;2;23;0;0;1;1
23.10.2024;12:43;A135;1;0;0;1;0;1;2;2;38;1;9;1;1
23.10.2024;12:42;A135;1;0;0;1;43;0;0;2;47;1;2;2;3
23.10.2024;12:41;A135;1;0;0;3;29;0;0;2;30;0;0;0;0
23.10.2024;12:40;A135;1;2;4;3;45;0;0;3;28;0;0;0;0
23.10.2024;12:39;A135;1;0;0;2;59;0;0;1;48;1;5;1;1
23.10.2024;12:38;A135;1;0;0;3;18;0;0;3;27;0;0;0;0
23.10.2024;12:37;A135;1;2;3;1;13;0;0;10;52;0;0;0;0
23.10.2024;12:36;A135;1;0;0;3;27;0;0;5;54;0;0;0;0
23.10.2024;12:35;A135;1;1;2;3;47;0;0;1;34;0;0;0;0
23.10.2024;12:34;A135;1;0;0;2;11;0;0;0;25;0;0;0;0
23.10.2024;12:33;A135;1;1;2;2;30;0;0;4;29;0;0;0;0
23.10.2024;12:32;A135;1;0;0;2;25;0;0;1;21;1;2;1;1
23.10.2024;12:31;A135;1;0;0;1;41;0;0;3;44;1;3;1;1
23.10.2024;12:30;A135;1;1;2;0;0;0;0;6;52;0;0;0;0
23.10.2024;12:29;A135;1;0;0;4;38;0;0;2;32;0;0;0;0
23.10.2024;12:28;A135;1;0;0;1;10;1;3;1;62;0;0;0;0
23.10.2024;12:27;A135;1;0;0;3;60;0;0;2;39;1;3;0;0
23.10.2024;12:26;A135;1;0;0;1;5;0;0;3;37;1;0;0;0
23.10.2024;12:25;A135;1;0;0;2;42;0;0;1;9;1;8;1;1
23.10.2024;12:24;A135;1;0;0;4;38;0;0;1;45;1;7;1;1
23.10.2024;12:23;A135;1;0;0;3;34;0;0;1;30;0;0;0;0
23.10.2024;12:22;A135;1;0;0;1;4;1;3;4;45;0;0;0;0
23.10.2024;12:21;A135;1;0;0;1;2;0;0;3;35;1;7;0;0
23.10.2024;12:20;A135;1;0;0;1;10;0;0;1;5;0;0;0;0
23.10.2024;12:19;A135;1;1;1;8;62;0;0;2;33;0;0;0;0
23.10.2024;12:18;A135;1;1;2;1;51;0;0;6;52;1;4;0;0
23.10.2024;12:17;A135;1;0;0;5;42;2;10;1;88;0;4;2;3
23.10.2024;12:16;A135;1;0;0;4;26;0;0;0;0;1;6;0;0
23.10.2024;12:15;A135;1;0;0;2;10;0;0;3;26;0;0;0;0
23.10.2024;12:14;A135;1;1;2;1;34;0;0;5;26;1;22;0;0
23.10.2024;12:13;A135;1;1;1;2;39;0;0;1;57;0;0;0;0
23.10.2024;12:12;A135;1;1;3;2;38;0;0;4;12;1;9;0;0
23.10.2024;12:11;A135;1;0;0;1;26;0;0;5;52;1;13;1;1
23.10.2024;12:10;A135;1;2;6;2;18;0;0;1;47;1;18;1;1
23.10.2024;12:09;A135;1;0;0;3;50;0;0;1;34;2;15;0;0
23.10.2024;12:08;A135;1;0;0;3;29;0;0;3;19;1;3;1;1
23.10.2024;12:07;A135;1;1;2;1;33;1;1;3;65;0;0;0;0
23.10.2024;12:06;A135;1;0;0;2;51;0;0;2;52;1;5;1;1
23.10.2024;12:05;A135;1;0;0;1;5;1;2;4;38;1;5;0;0
23.10.2024;12:04;A135;1;0;0;3;12;0;0;3;35;0;0;0;0
23.10.2024;12:03;A135;1;1;1;1;12;1;2;3;24;0;0;0;0
23.10.2024;12:02;A135;1;0;0;8;33;0;0;3;2;1;4;0;0
23.10.2024;12:01;A135;1;2;4;4;12;0;0;5;41;0;0;0;0
23.10.2024;12:00;A135;1;1;1;2;18;0;0;1;20;0;0;0;0
23.10.2024;11:59;A135;1;1;5;3;39;0;0;2;41;1;7;1;1
23.10.2024;11:58;A135;1;0;0;3;37;1;3;3;50;1;24;0;0
23.10.2024;11:57;A135;1;0;0;2;75;1;2;2;28;0;0;3;5
23.10.2024;11:56;A135;1;1;4;2;23;0;0;1;27;0;0;1;1
23.10.2024;11:55;A135;1;1;2;2;8;0;0;3;85;1;11;0;0
23.10.2024;11:54;A135;1;0;0;0;0;0;0;6;79;2;7;1;1
23.10.2024;11:53;A135;1;1;2;4;57;1;3;4;41;1;8;0;0
23.10.2024;11:52;A135;1;3;5;0;100;0;0;2;46;1;5;1;1
23.10.2024;11:51;A135;1;1;1;1;6;1;3;5;52;0;0;0;0
23.10.2024;11:50;A135;1;1;2;1;12;0;0;2;29;0;0;0;0
23.10.2024;11:49;A135;1;2;5;1;69;0;0;2;16;0;7;2;3
23.10.2024;11:48;A135;1;1;2;4;23;0;0;1;36;1;1;1;1
23.10.2024;11:47;A135;1;1;3;1;48;0;0;3;85;1;10;0;0
23.10.2024;11:46;A135;1;0;0;1;71;0;0;3;79;1;7;1;1
23.10.2024;11:45;A135;1;1;3;1;10;0;0;4;40;0;0;1;1
23.10.2024;11:44;A135;1;0;0;6;45;0;0;1;13;0;0;0;0
23.10.2024;11:43;A135;1;1;2;4;71;1;4;2;32;1;22;1;1
23.10.2024;11:42;A135;1;0;0;2;6;0;0;3;38;1;7;0;0
23.10.2024;11:41;A135;1;1;2;0;0;0;0;3;31;0;0;0;0
23.10.2024;11:40;A135;1;0;0;1;37;0;0;6;60;0;0;0;0
23.10.2024;11:39;A135;1;0;53;3;60;2;6;2;47;0;2;0;0
23.10.2024;11:38;A135;1;0;100;4;68;0;0;3;60;1;0;1;1
23.10.2024;11:37;A135;1;0;100;3;54;0;0;3;43;0;0;0;0
23.10.2024;11:36;A135;1;0;100;2;45;0;0;1;43;1;7;1;1
23.10.2024;11:35;A135;1;0;100;2;56;0;0;2;29;1;9;0;0
23.10.2024;11:34;A135;1;1;49;4;45;0;0;1;9;1;1;1;1
23.10.2024;11:33;A135;1;0;0;1;9;1;2;1;57;0;0;0;0
23.10.2024;11:32;A135;1;0;0;1;16;0;0;2;14;0;0;0;0
23.10.2024;11:31;A135;1;0;0;1;17;1;3;3;86;2;9;1;1
23.10.2024;11:30;A135;1;0;0;4;42;0;0;2;25;0;0;0;0
23.10.2024;11:29;A135;1;0;0;1;20;1;4;3;30;0;0;0;0
23.10.2024;11:28;A135;1;0;0;3;80;0;0;3;62;1;10;0;0
23.10.2024;11:27;A135;1;0;0;5;16;0;0;3;35;0;0;1;1
23.10.2024;11:26;A135;1;0;44;2;43;1;3;1;25;0;0;0;0
23.10.2024;11:25;A135;1;0;100;4;80;0;0;1;93;1;5;0;0
23.10.2024;11:24;A135;1;0;100;0;0;0;0;4;18;1;5;0;0
23.10.2024;11:23;A135;1;0;100;4;25;0;0;5;15;0;0;1;1
23.10.2024;11:22;A135;1;0;100;5;28;0;0;3;3;0;0;0;0
23.10.2024;11:21;A135;1;0;100;2;18;0;0;4;44;1;6;0;0
23.10.2024;11:20;A135;1;0;100;0;0;0;0;2;17;3;13;1;1
23.10.2024;11:19;A135;1;0;100;4;22;0;0;2;22;0;0;0;0
23.10.2024;11:18;A135;1;0;100;3;27;0;0;1;30;1;13;0;0
23.10.2024;11:17;A135;1;0;100;1;20;0;0;1;23;0;0;0;0
23.10.2024;11:16;A135;1;1;85;4;32;0;0;3;83;0;0;0;0
23.10.2024;11:15;A135;1;1;0;1;42;0;0;1;13;0;0;0;0
23.10.2024;11:14;A135;1;1;38;1;64;0;0;2;15;1;11;1;1
23.10.2024;11:13;A135;1;1;1;2;15;0;0;2;49;0;0;1;1
23.10.2024;11:12;A135;1;5;9;3;41;0;0;1;11;0;0;1;1
23.10.2024;11:11;A135;1;2;15;1;46;0;0;1;24;1;16;1;1
23.10.2024;11:10;A135;1;1;47;3;36;0;0;4;36;1;8;1;1
23.10.2024;11:09;A135;1;2;14;2;50;0;0;3;39;1;4;1;1
23.10.2024;11:08;A135;1;7;24;2;77;0;0;2;75;0;0;2;3
23.10.2024;11:07;A135;1;4;5;4;44;0;0;3;28;0;0;0;0
23.10.2024;11:06;A135;1;1;2;2;25;0;0;4;48;0;0;0;0
23.10.2024;11:05;A135;1;1;3;1;8;0;0;3;28;0;0;0;0
23.10.2024;11:04;A135;1;3;13;0;34;0;0;3;37;2;16;0;0
23.10.2024;11:03;A135;1;1;2;2;25;0;0;3;51;0;0;1;1
23.10.2024;11:02;A135;1;1;9;4;17;0;0;5;55;1;11;0;0
23.10.2024;11:01;A135;1;3;7;2;42;0;0;3;26;0;0;1;1
23.10.2024;11:00;A135;1;2;5;1;23;0;0;1;16;1;16;0;0
23.10.2024;10:59;A135;1;0;0;5;19;0;0;2;45;0;0;1;1
23.10.2024;10:58;A135;1;0;0;5;26;0;0;1;6;0;0;0;0
23.10.2024;10:57;A135;1;0;0;5;37;0;0;2;81;1;7;1;1
23.10.2024;10:56;A135;1;1;2;2;67;0;0;1;34;0;0;1;1
23.10.2024;10:55;A135;1;0;0;4;31;0;0;4;27;1;2;0;0
23.10.2024;10:54;A135;1;0;0;4;15;0;0;6;65;0;0;0;0
23.10.2024;10:53;A135;1;1;2;3;20;0;0;2;34;0;0;0;0
23.10.2024;10:52;A135;1;1;3;3;20;0;0;2;18;1;11;0;0
23.10.2024;10:51;A135;1;1;3;1;23;0;0;2;21;0;4;0;0
23.10.2024;10:50;A135;1;0;0;4;14;0;0;2;69;1;8;1;1
23.10.2024;10:49;A135;1;0;0;2;48;0;0;0;77;1;2;1;1
23.10.2024;10:48;A135;1;1;1;3;57;0;0;1;18;2;15;1;1
23.10.2024;10:47;A135;1;1;4;2;76;0;0;0;67;1;7;0;0
23.10.2024;10:46;A135;1;0;0;1;8;0;0;2;45;0;0;1;1
23.10.2024;10:45;A135;1;0;0;1;19;0;0;3;61;1;10;0;0
23.10.2024;10:44;A135;1;0;0;3;37;0;0;5;43;0;0;0;0
23.10.2024;10:43;A135;1;1;1;1;12;0;0;0;8;0;0;0;0
23.10.2024;10:42;A135;1;1;0;3;57;0;0;1;17;1;20;1;1
23.10.2024;10:41;A135;1;0;0;2;31;1;3;1;19;1;15;1;1
23.10.2024;10:40;A135;1;1;3;4;14;0;0;6;37;0;0;0;0
23.10.2024;10:39;A135;1;0;0;3;12;1;3;1;5;0;0;0;0
23.10.2024;10:38;A135;1;1;2;1;52;0;0;4;57;0;0;0;0
23.10.2024;10:37;A135;1;0;0;2;26;0;0;1;31;1;3;0;0
23.10.2024;10:36;A135;1;1;2;5;24;0;0;0;0;0;0;0;0
23.10.2024;10:35;A135;1;0;0;2;71;0;0;3;16;1;11;1;1
23.10.2024;10:34;A135;1;0;0;6;41;0;0;7;36;1;21;1;1
23.10.2024;10:33;A135;1;1;4;0;10;0;0;3;20;1;3;0;0
23.10.2024;10:32;A135;1;0;0;4;11;0;0;2;31;0;0;0;0
23.10.2024;10:31;A135;1;0;0;3;11;0;0;4;47;1;9;0;0
23.10.2024;10:30;A135;1;1;2;8;32;0;0;1;12;0;0;0;0
23.10.2024;10:29;A135;1;1;2;4;35;0;0;3;32;0;0;0;0
23.10.2024;10:28;A135;1;0;0;0;1;0;0;5;14;0;0;0;0
23.10.2024;10:27;A135;1;0;0;3;85;0;0;3;50;1;6;0;0
23.10.2024;10:26;A135;1;0;0;3;76;0;0;2;37;0;0;2;3
23.10.2024;10:25;A135;1;0;0;0;0;0;0;2;25;0;0;0;0
23.10.2024;10:24;A135;1;1;6;7;37;0;0;4;33;0;0;0;0
23.10.2024;10:23;A135;1;0;0;3;38;0;0;3;34;0;0;0;0
23.10.2024;10:22;A135;1;0;0;2;26;0;0;1;20;0;5;1;1
23.10.2024;10:21;A135;1;3;7;2;11;0;0;6;30;1;4;1;1
23.10.2024;10:20;A135;1;1;2;6;23;1;0;2;26;0;0;0;0
23.10.2024;10:19;A135;1;1;3;4;12;0;0;5;32;0;0;0;0
23.10.2024;10:18;A135;1;0;0;5;50;0;0;0;100;0;12;0;0
23.10.2024;10:17;A135;1;2;2;4;84;0;0;3;45;1;15;1;1
23.10.2024;10:16;A135;1;0;0;4;62;0;0;2;2;0;0;0;0
23.10.2024;10:15;A135;1;0;0;3;23;0;0;1;12;0;0;0;0
23.10.2024;10:14;A135;1;0;0;3;12;0;0;3;30;0;0;0;0
23.10.2024;10:13;A135;1;0;0;2;13;0;0;3;35;0;0;0;0
23.10.2024;06:59;A135;1;0;0;1;7;0;0;2;26;0;0;0;0
23.10.2024;06:58;A135;1;0;0;1;23;0;0;1;10;0;0;0;0
23.10.2024;06:57;A135;1;0;0;4;22;0;0;2;30;1;4;0;0
23.10.2024;06:56;A135;1;0;0;1;50;0;0;2;46;1;3;1;1
23.10.2024;06:55;A135;1;0;0;1;27;0;0;1;40;0;0;0;0
23.10.2024;06:54;A135;1;0;0;1;10;0;0;3;38;0;0;0;0
23.10.2024;06:53;A135;1;0;0;2;21;0;0;2;25;0;0;0;0
23.10.2024;06:52;A135;1;0;0;2;15;1;2;0;4;0;0;0;0
23.10.2024;06:51;A135;1;0;0;1;9;0;0;2;17;0;0;0;0
23.10.2024;06:50;A135;1;0;0;1;16;1;3;4;48;0;0;0;0
23.10.2024;06:49;A135;1;0;0;2;27;0;0;1;25;0;0;0;0
23.10.2024;06:48;A135;1;0;0;2;20;0;0;0;14;1;12;0;0
23.10.2024;06:47;A135;1;0;0;1;8;1;2;3;56;0;0;0;0
23.10.2024;06:46;A135;1;0;0;1;22;0;0;1;55;0;0;0;0
23.10.2024;06:45;A135;1;0;0;0;5;0;0;1;17;1;6;1;1
23.10.2024;06:44;A135;1;0;0;2;15;0;0;1;16;0;0;0;0
23.10.2024;06:43;A135;1;0;0;1;9;0;0;0;0;0;0;0;0
23.10.2024;06:42;A135;1;0;0;0;29;0;0;2;13;0;0;0;0
23.10.2024;06:41;A135;1;0;0;1;5;0;0;1;21;0;0;0;0
23.10.2024;06:40;A135;1;0;0;2;27;0;0;1;39;0;0;0;0
23.10.2024;06:39;A135;1;0;0;1;26;0;0;1;12;0;0;0;0
23.10.2024;06:38;A135;1;0;0;1;14;0;0;1;17;0;0;0;0
23.10.2024;06:37;A135;1;0;0;0;0;0;0;1;4;0;0;0;0
23.10.2024;06:36;A135;1;0;0;1;19;1;2;3;22;0;0;0;0
23.10.2024;06:35;A135;1;0;0;2;13;0;0;1;18;0;0;0;0
23.10.2024;06:34;A135;1;0;0;2;21;0;0;2;27;0;0;0;0
23.10.2024;06:33;A135;1;0;0;1;16;0;0;2;46;0;0;0;0
23.10.2024;06:32;A135;1;0;0;0;0;1;1;2;28;0;0;0;0
23.10.2024;06:31;A135;1;0;0;0;4;0;0;1;12;0;0;0;0
23.10.2024;06:30;A135;1;0;0;1;20;1;2;2;36;0;0;0;0
23.10.2024;06:29;A135;1;0;0;4;26;0;0;2;28;0;0;0;0
23.10.2024;06:28;A135;1;0;0;1;9;0;0;1;8;0;0;0;0
23.10.2024;06:27;A135;1;0;0;1;15;0;0;3;39;0;0;0;0
23.10.2024;06:26;A135;1;0;0;0;0;0;0;2;35;0;0;0;0
23.10.2024;06:25;A135;1;0;0;2;32;1;2;2;36;0;0;0;0
23.10.2024;06:24;A135;1;0;0;1;24;1;2;3;44;1;3;1;1
23.10.2024;06:23;A135;1;0;0;0;0;2;6;1;8;0;0;0;0
23.10.2024;06:22;A135;1;0;0;0;0;0;0;2;22;0;0;0;0
23.10.2024;06:21;A135;1;0;0;3;36;0;0;1;26;0;0;0;0
23.10.2024;06:20;A135;1;0;0;2;17;1;3;2;29;0;0;0;0
23.10.2024;06:19;A135;1;0;0;0;0;0;0;3;27;0;0;0;0
23.10.2024;06:18;A135;1;0;0;0;0;0;0;1;9;0;0;0;0
23.10.2024;06:17;A135;1;0;0;3;13;0;0;2;16;0;0;0;0
23.10.2024;06:16;A135;1;0;0;1;23;0;0;3;32;0;0;0;0
23.10.2024;06:15;A135;1;0;0;1;8;0;0;1;18;0;0;0;0
23.10.2024;06:14;A135;1;0;0;2;9;0;0;1;10;0;0;0;0
23.10.2024;06:13;A135;1;0;0;1;10;0;0;1;15;0;0;0;0
23.10.2024;06:12;A135;1;0;0;2;16;0;0;1;29;0;0;0;0
23.10.2024;06:11;A135;1;0;0;1;15;0;0;0;0;0;0;0;0
23.10.2024;06:10;A135;1;0;0;1;9;0;0;0;8;0;0;0;0
23.10.2024;06:09;A135;1;0;0;0;0;0;0;4;48;0;0;0;0
23.10.2024;06:08;A135;1;0;0;0;0;0;0;1;11;0;0;0;0
23.10.2024;06:07;A135;1;0;0;0;0;0;0;3;35;0;0;0;0
23.10.2024;06:06;A135;1;0;0;1;17;0;0;1;20;0;0;0;0
23.10.2024;06:05;A135;1;0;0;1;12;0;0;0;0;0;0;0;0
23.10.2024;06:04;A135;1;0;0;1;22;0;0;2;21;0;0;0;0
23.10.2024;06:03;A135;1;0;0;0;0;0;0;2;19;0;0;0;0
23.10.2024;06:02;A135;1;0;0;2;24;0;0;3;37;0;0;0;0
23.10.2024;06:01;A135;1;0;0;1;3;0;0;3;25;0;0;0;0
23.10.2024;06:00;A135;1;0;0;0;0;0;0;1;25;0;0;0;0
23.10.2024;05:59;A135;1;0;0;0;0;0;0;3;27;0;0;0;0
23.10.2024;05:58;A135;1;0;0;0;0;0;0;2;26;0;0;0;0
23.10.2024;05:57;A135;1;0;0;3;30;0;0;0;0;0;0;0;0
23.10.2024;05:56;A135;1;0;0;0;0;0;0;1;39;0;0;0;0
23.10.2024;05:55;A135;1;0;0;1;29;0;0;2;12;0;0;0;0
23.10.2024;05:54;A135;1;0;0;0;0;0;0;1;22;1;9;0;0
23.10.2024;05:53;A135;1;0;0;0;11;0;0;0;0;0;0;1;1
23.10.2024;05:52;A135;1;0;0;1;0;0;0;0;0;0;0;0;0
23.10.2024;05:51;A135;1;0;0;0;0;0;0;1;21;0;0;0;0
23.10.2024;05:50;A135;1;0;0;1;12;0;0;2;13;0;0;0;0
23.10.2024;05:49;A135;1;0;0;0;0;0;0;1;34;0;0;0;0
23.10.2024;05:48;A135;1;0;0;0;0;0;0;2;29;0;0;0;0
23.10.2024;05:47;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;05:46;A135;1;0;0;2;19;1;2;1;19;0;0;0;0
23.10.2024;05:45;A135;1;0;0;1;12;1;2;1;32;0;0;0;0
23.10.2024;05:44;A135;1;0;0;3;27;0;0;1;50;0;0;0;0
23.10.2024;05:43;A135;1;0;0;1;18;0;0;2;18;0;0;0;0
23.10.2024;05:42;A135;1;0;0;2;23;0;0;0;0;0;0;0;0
23.10.2024;05:41;A135;1;2;2;2;28;0;0;1;14;0;0;0;0
23.10.2024;05:40;A135;1;0;0;1;26;0;0;1;12;0;0;0;0
23.10.2024;05:39;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;05:38;A135;1;0;0;0;0;0;0;1;10;0;0;0;0
23.10.2024;05:37;A135;1;0;0;1;9;0;0;0;0;0;0;0;0
23.10.2024;05:36;A135;1;0;0;1;16;0;0;1;26;0;0;0;0
23.10.2024;05:35;A135;1;0;0;1;34;0;0;0;13;1;19;0;0
23.10.2024;05:34;A135;1;0;0;1;9;0;0;1;19;0;0;1;1
