Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TBS32_AFZ;TBS32_AFB;TB32a_AFZ;TB32a_AFB;TBs32a_AFZ;TBs32a_AFB
17.01.2025;23:49;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:46;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:45;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:44;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:40;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:39;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:38;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:37;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:36;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:31;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:30;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:28;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:27;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:26;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:25;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:23;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:22;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:18;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:16;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:14;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:12;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:10;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:08;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:07;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:05;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:03;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:01;A166;1;0;0;0;0;0;0;0;0
17.01.2025;23:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:58;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:57;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:55;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:53;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:52;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:50;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:49;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:46;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:45;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:44;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:40;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:39;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:38;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:37;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:36;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:31;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:30;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:28;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:27;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:26;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:25;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:23;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:22;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:18;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:16;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:14;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:12;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:10;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:08;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:07;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:05;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:03;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:01;A166;1;0;0;0;0;0;0;0;0
17.01.2025;22:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:58;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:57;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:55;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:53;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:52;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:50;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:49;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:46;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:45;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:44;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:40;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:39;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:38;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:37;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:36;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:31;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:30;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:28;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:27;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:26;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:25;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:23;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:22;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:18;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:16;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:14;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:12;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:10;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:08;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:07;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:05;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:03;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:01;A166;1;0;0;0;0;0;0;0;0
17.01.2025;21:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:58;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:57;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:55;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:53;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:52;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:50;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:49;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:46;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:45;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:44;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:40;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:39;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:38;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:37;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:36;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:31;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:30;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:28;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:27;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:26;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:25;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:23;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:22;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:18;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:16;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:14;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:12;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:10;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:08;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:07;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:05;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:03;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:01;A166;1;0;0;0;0;0;0;0;0
17.01.2025;20:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:58;A166;1;0;0;0;0;2;3;2;3
17.01.2025;19:57;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:55;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:53;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:52;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:50;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:49;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:46;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:45;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:44;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:40;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:39;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:38;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:37;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:36;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:31;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:30;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:28;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:27;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:26;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:25;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:23;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:22;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:18;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:16;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:14;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:12;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:10;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:08;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:07;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:05;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:03;A166;1;3;5;0;0;0;0;0;0
17.01.2025;19:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:01;A166;1;0;0;0;0;0;0;0;0
17.01.2025;19:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:58;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:57;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:55;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:53;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:52;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:50;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:49;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:46;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:45;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:44;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:40;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:39;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:38;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:37;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:36;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:31;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:30;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:28;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:27;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:26;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:25;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:23;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:22;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:18;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:16;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:14;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:12;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:10;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:08;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:07;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:05;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:03;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:01;A166;1;0;0;0;0;0;0;0;0
17.01.2025;18:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:58;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:57;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:55;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:53;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:52;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:50;A166;1;0;0;0;0;0;0;0;0
