Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D41Z;D41B;D42Z;D42B;H75_M1_736Z;H75_M1_736B;AH75/HH81_M2_7XZ;AH75/HH81_M2_7XB;AD75/HD81_M2_7XZ;AD75/HD81_M2_7XB;AH81_M4_738Z;AH81_M4_738B;AH81_M5_769Z;AH81_M5_769B;AD81_M5_769Z;AD81_M5_769B;AH75_M7_770Z;AH75_M7_770B;T1_T2Z;T1_T2B;T5_T6Z;T5_T6B;T7_T8Z;T7_T8B;T11_T12Z;T11_T12B
03.12.2024;22:24;A  7;1;4;2;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;6;0;0;0;0;0;0
03.12.2024;22:23;A  7;1;5;4;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:22;A  7;1;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;22:21;A  7;1;2;2;0;0;0;0;1;1;1;2;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:20;A  7;1;3;2;0;0;2;2;0;0;0;1;2;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:19;A  7;1;3;2;1;1;0;0;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:18;A  7;1;5;3;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:17;A  7;1;3;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
03.12.2024;22:16;A  7;1;4;2;4;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:15;A  7;1;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:14;A  7;1;7;5;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:13;A  7;1;7;5;3;2;1;1;1;1;0;0;0;0;0;0;0;0;1;2;0;0;2;3;0;0;0;0;1;2;0;0
03.12.2024;22:12;A  7;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;22:11;A  7;1;7;5;1;1;2;1;3;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:10;A  7;1;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:09;A  7;1;3;2;3;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0
03.12.2024;22:08;A  7;1;3;3;1;1;1;1;3;2;1;2;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:07;A  7;1;3;3;1;1;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;3;0;0
03.12.2024;22:06;A  7;1;3;1;3;2;2;2;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;4;0;0;0;0
03.12.2024;22:05;A  7;1;1;0;1;1;0;0;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:04;A  7;1;4;3;2;1;2;1;2;1;2;3;1;2;0;0;1;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0
03.12.2024;22:03;A  7;1;5;3;3;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:02;A  7;1;3;2;0;0;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:01;A  7;1;2;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;22:00;A  7;1;6;4;3;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;21:59;A  7;1;4;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;21:58;A  7;1;6;3;3;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;21:57;A  7;1;2;1;3;2;1;1;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0
03.12.2024;21:56;A  7;1;2;1;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;21:55;A  7;1;6;4;3;3;1;1;2;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;21:54;A  7;1;4;3;1;1;1;1;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;21:53;A  7;1;2;1;1;1;0;0;1;1;0;0;1;2;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;21:52;A  7;1;4;3;0;0;3;2;0;0;1;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;21:51;A  7;1;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;21:50;A  7;1;3;2;3;3;0;0;2;2;1;2;0;0;0;0;2;3;0;0;0;0;0;0;0;0;1;2;0;0;0;0
03.12.2024;21:49;A  7;1;2;1;1;1;1;1;0;0;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;21:47;A  7;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;21:45;A  7;1;5;2;5;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;21:34;A  7;1;6;5;2;2;1;1;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0
03.12.2024;20:28;A  7;1;6;5;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0
03.12.2024;20:25;A  7;1;6;5;3;4;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;2;4;0;0
03.12.2024;19:42;A  7;1;5;3;2;1;5;4;3;3;0;0;0;0;0;0;0;0;2;3;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;19:41;A  7;1;6;3;1;1;10;13;7;7;0;0;0;0;0;0;0;0;1;2;0;0;1;2;1;2;1;4;0;0;0;0
03.12.2024;19:29;A  7;1;6;5;3;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;19:21;A  7;1;3;8;0;0;3;2;1;1;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;19:17;A  7;1;7;5;4;6;6;5;5;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;19:16;A  7;1;4;5;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;5;1;2;0;0;0;0
03.12.2024;19:14;A  7;1;6;4;2;1;5;5;3;2;1;2;1;2;0;0;0;0;0;0;0;0;2;3;1;3;0;0;0;0;0;0
03.12.2024;19:06;A  7;1;9;7;4;4;3;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0
03.12.2024;19:03;A  7;1;5;4;0;0;3;2;4;3;2;3;1;2;0;0;0;0;1;2;0;0;1;2;1;2;0;0;0;0;0;0
03.12.2024;18:50;A  7;1;6;4;6;4;5;5;3;3;2;3;1;2;0;0;1;2;0;0;0;0;0;0;2;6;1;2;0;0;0;0
03.12.2024;17:41;A  7;1;9;9;9;7;10;10;9;9;1;2;1;2;0;0;1;2;1;2;0;0;1;2;1;2;1;2;0;0;0;0
03.12.2024;17:26;A  7;1;10;13;8;7;8;8;3;2;1;2;1;2;0;0;0;0;0;0;0;0;1;2;2;5;0;0;0;0;0;0
03.12.2024;16:57;A  7;1;7;6;5;6;6;5;4;3;0;0;1;2;0;0;1;2;0;0;0;0;1;2;1;3;2;4;0;0;0;0
03.12.2024;16:10;A  7;1;16;9;9;7;12;11;3;3;1;2;1;2;0;0;1;2;0;0;0;0;0;0;1;3;3;7;0;0;0;0
03.12.2024;16:06;A  7;1;9;6;3;2;6;5;3;2;1;2;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;2;0;0;0;0
03.12.2024;16:03;A  7;1;6;8;2;2;5;4;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
03.12.2024;15:59;A  7;1;6;7;4;7;2;2;3;2;1;2;1;2;0;0;0;0;0;0;0;0;1;2;0;0;3;28;0;0;0;0
03.12.2024;15:58;A  7;1;7;5;10;9;2;2;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0
03.12.2024;15:30;A  7;1;9;9;7;10;2;1;3;2;1;2;1;2;0;0;1;2;0;0;0;0;0;0;2;4;0;0;0;0;0;0
03.12.2024;14:47;A  7;1;8;5;3;2;5;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;4;2;5;1;3;0;0
03.12.2024;14:05;A  7;1;11;9;5;4;3;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;13:43;A  7;1;5;5;2;1;4;3;4;3;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;2;1;2;0;0
03.12.2024;13:08;A  7;1;4;6;3;6;5;5;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
03.12.2024;12:57;A  7;1;6;7;5;12;2;2;2;1;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;3;2;5;0;0;0;0
03.12.2024;12:39;A  7;1;8;8;7;5;4;4;3;3;1;2;1;2;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;12:33;A  7;1;8;6;6;5;9;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;1;2;0;0
03.12.2024;12:12;A  7;1;10;6;5;3;4;2;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;11:49;A  7;1;6;29;2;23;2;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
03.12.2024;11:39;A  7;1;3;2;0;0;5;4;3;3;1;2;1;2;0;0;0;0;0;2;0;0;1;2;0;0;0;0;1;2;0;0
03.12.2024;11:35;A  7;1;6;5;3;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;11:19;A  7;1;2;1;2;2;4;3;2;1;0;0;0;0;0;0;1;2;1;2;0;0;0;0;1;2;3;9;0;0;0;0
03.12.2024;11:11;A  7;1;9;21;3;6;3;4;1;1;1;2;0;0;0;0;1;2;0;0;0;0;0;0;2;4;0;0;0;0;0;0
03.12.2024;11:10;A  7;1;9;10;3;3;5;3;4;3;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
03.12.2024;11:09;A  7;1;7;33;4;3;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;5;1;2;1;2;1;2
03.12.2024;11:04;A  7;1;3;10;2;1;5;6;2;1;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;11:03;A  7;1;5;5;3;2;8;7;6;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0
03.12.2024;11:02;A  7;1;4;4;2;1;7;6;6;4;0;0;0;0;0;0;1;2;1;2;0;0;1;2;0;0;0;0;0;0;1;4
03.12.2024;10:58;A  7;1;3;2;4;3;7;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;10:56;A  7;1;3;3;0;0;5;5;5;4;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;2;1;2;0;0;0;0
03.12.2024;10:55;A  7;1;7;4;3;2;5;5;1;1;1;2;1;2;0;0;1;2;0;0;0;0;2;3;1;2;0;0;0;0;0;0
03.12.2024;10:53;A  7;1;6;5;0;0;2;2;1;1;2;3;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;10:50;A  7;1;7;16;4;4;4;4;1;1;0;0;0;0;0;0;1;2;1;2;0;0;0;0;1;2;1;2;0;0;0;0
03.12.2024;10:45;A  7;1;7;4;2;2;9;9;6;6;1;2;1;2;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;2
03.12.2024;10:42;A  7;1;5;3;3;2;7;9;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
03.12.2024;10:38;A  7;1;4;7;3;3;2;2;1;1;1;2;1;2;0;0;0;0;1;2;0;0;0;0;1;2;1;2;0;0;0;0
03.12.2024;10:36;A  7;1;5;7;1;1;3;4;2;1;1;2;1;2;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;10:35;A  7;1;10;8;5;3;2;3;2;3;0;0;0;0;0;0;1;2;1;2;0;0;0;0;1;2;1;3;0;0;0;0
03.12.2024;10:28;A  7;1;8;10;3;2;5;4;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
03.12.2024;10:24;A  7;1;7;8;5;5;4;3;5;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;2;4;21;0;0;0;0
03.12.2024;10:22;A  7;1;4;3;4;3;5;4;2;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;3;0;0;1;11;0;0
03.12.2024;10:21;A  7;1;6;13;4;3;6;4;4;3;0;0;0;0;0;0;0;0;1;2;0;0;1;2;1;2;0;0;0;0;0;0
03.12.2024;10:18;A  7;1;7;7;2;2;7;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
03.12.2024;10:15;A  7;1;7;5;6;6;5;4;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0
03.12.2024;10:11;A  7;1;7;21;2;2;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;10:04;A  7;1;2;2;0;0;4;4;3;2;0;0;1;2;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;10:01;A  7;1;8;13;3;3;7;7;4;3;1;2;1;2;0;0;0;0;1;1;0;0;0;0;1;2;1;2;0;0;0;0
03.12.2024;09:59;A  7;1;9;11;1;1;7;28;2;2;2;3;1;2;0;0;0;0;0;0;0;0;1;2;3;7;1;2;0;0;0;0
03.12.2024;09:58;A  7;1;3;4;1;1;0;1;1;1;0;0;0;0;0;0;1;2;1;2;0;0;0;0;1;2;1;2;1;4;0;0
03.12.2024;09:57;A  7;1;5;3;1;1;4;3;3;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;09:49;A  7;1;2;2;1;1;6;6;2;2;1;2;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;09:47;A  7;1;8;11;6;8;10;10;7;5;1;2;0;0;0;0;1;2;1;2;0;0;2;3;0;0;0;0;1;2;0;0
03.12.2024;09:43;A  7;1;8;13;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0
03.12.2024;09:40;A  7;1;10;8;3;2;4;3;1;1;0;0;0;0;0;0;1;2;1;2;0;0;0;0;1;2;1;11;0;0;0;0
03.12.2024;09:34;A  7;1;9;7;9;6;5;4;5;4;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;2;2;4;0;0;0;0
03.12.2024;09:31;A  7;1;6;11;2;1;1;1;1;1;1;2;1;2;0;0;0;0;0;0;0;0;1;2;0;0;1;2;0;0;0;0
03.12.2024;09:30;A  7;1;8;10;6;5;3;3;5;5;0;0;0;0;0;0;1;2;1;2;0;0;0;0;2;5;0;0;0;0;0;0
03.12.2024;09:24;A  7;1;4;4;2;2;3;2;1;1;1;2;0;0;0;0;1;2;0;0;0;0;0;0;1;2;1;14;0;0;0;0
03.12.2024;09:22;A  7;1;8;9;6;5;6;6;3;3;0;0;0;0;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;09:17;A  7;1;12;12;4;3;8;8;5;5;1;2;0;0;0;0;0;0;1;2;0;0;1;2;1;2;0;0;0;0;0;0
03.12.2024;09:12;A  7;1;4;3;3;3;4;4;6;6;0;0;0;0;0;0;1;2;0;0;0;0;1;2;1;2;0;0;0;0;0;0
03.12.2024;09:11;A  7;1;6;5;2;2;10;8;6;5;1;2;1;2;0;0;1;2;1;2;0;0;0;0;2;5;2;6;0;0;0;0
03.12.2024;09:10;A  7;1;2;1;2;1;9;10;4;3;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;09:07;A  7;1;2;1;1;1;6;6;2;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0
03.12.2024;09:05;A  7;1;12;9;7;5;8;9;5;4;0;0;1;2;0;0;1;2;1;2;0;0;0;0;0;0;2;4;0;0;0;0
03.12.2024;08:55;A  7;1;2;1;2;1;3;3;0;0;0;0;2;3;0;0;1;2;0;0;0;0;1;2;1;2;2;6;1;2;0;0
03.12.2024;08:51;A  7;1;7;6;3;2;3;4;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;1;2;1;2
03.12.2024;08:42;A  7;1;6;5;4;3;8;7;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
03.12.2024;08:18;A  7;1;5;5;4;3;3;4;5;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;13;1;4;0;0;0;0
03.12.2024;08:17;A  7;1;10;7;7;6;7;8;11;12;0;0;0;0;0;0;0;0;1;2;0;0;2;3;0;0;1;2;0;0;1;4
03.12.2024;08:09;A  7;1;9;10;5;15;2;2;3;3;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2;5;1;2;0;0
03.12.2024;07:57;A  7;1;8;6;3;3;2;2;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
03.12.2024;07:48;A  7;1;12;9;6;5;5;4;4;3;1;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;07:22;A  7;1;7;6;3;2;9;10;6;5;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;6;1;2;0;0;0;0
03.12.2024;07:21;A  7;1;4;3;1;1;4;3;4;3;0;0;0;0;0;0;0;0;1;2;0;0;1;2;0;0;1;2;0;0;0;0
03.12.2024;07:14;A  7;1;7;6;3;2;6;6;3;3;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;2;2;4;0;0;0;0
03.12.2024;07:04;A  7;1;7;6;1;1;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;07:03;A  7;1;9;5;3;2;2;2;3;2;0;0;0;0;0;0;0;0;2;3;0;0;2;3;2;6;0;0;0;0;0;0
03.12.2024;07:02;A  7;1;9;7;5;3;4;3;5;4;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;06:57;A  7;1;5;4;1;1;3;2;1;1;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;1;4;0;0;0;0
03.12.2024;06:49;A  7;1;7;5;6;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;06:35;A  7;1;9;6;8;7;5;6;2;2;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;1;3;0;0;0;0
03.12.2024;06:33;A  7;1;5;3;2;1;5;3;3;2;0;0;0;0;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;06:32;A  7;1;5;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
03.12.2024;06:29;A  7;1;6;4;2;1;4;3;2;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;06:27;A  7;1;3;7;1;1;2;2;2;1;1;2;1;2;0;0;1;2;0;0;0;0;0;0;0;0;2;5;0;0;0;0
03.12.2024;06:24;A  7;1;2;2;1;1;2;1;2;3;1;2;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;2;0;0
03.12.2024;01:06;A  7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:05;A  7;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:04;A  7;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:03;A  7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:02;A  7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:01;A  7;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2024;01:00;A  7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
